"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
30611,"San Francisco, CA, USA","The Center for AIDS Prevention Studies (CAPS)/ Prevention Research Center (PRC) aims to end the HIV epidemic by conducting high-impact prevention science. @UCSF",1945,477,8544,"False",2022-06-01,"https://t.co/jpUpZ0EVsw - Vaccines for SARS CoV-2 and HIV.  

How are HIV therapeutic vaccines similar and different from HIV preventative vaccines?  featuring Rachel Rutishauser, M.D., Ph.D

#HIV  #CovidVaccine #COVID19","['HIV', 'CovidVaccine', 'COVID19']",0,0.5,-0.1,0.1,"  Vaccines for SARS CoV2 and HIV  

How are HIV therapeutic vaccines similar and different from HIV preventative vaccines  featuring Rachel Rutishauser MD PhD

HIV  CovidVaccine COVID19","['sars', 'hiv', 'hiv', 'hiv', 'rachel rutishauser md']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30689,"Wolverhampton, England","City of Wolverhampton - the City in the Black Country. To report an issue please visit: https://t.co/jwp6FdvxTE 👍",21961,1198,5411,"True",2022-06-04,"Planning to grab your #Covid-19 jab this week? Here's where and when you can get it. Each clinic offers first, second and booster vaccinations, though age ranges vary. 

For more information, please click https://t.co/zndix6FYyE #CovidVaccine https://t.co/UmDJRkxTfQ","['Covid', 'CovidVaccine']",0.2125,0.208333333333333,-0.166666666666667,0.433333333333333,"Planning to grab your Covid19 jab this week Heres where and when you can get it Each clinic offers first second and booster vaccinations though age ranges vary 

For more information please click  CovidVaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30709,"London, England","BioTechniques is an #openaccess journal and website, providing the latest news and #research in #lifescience methods 🔬🧪 | Est. 1983 | https://t.co/y4yGzFHSAX",13464,2631,3104,"False",2022-06-04,"Researchers @NorthwesternU report that their spherical nucleic acid immunization platform outperforms commercially available COVID-19 vaccinations! 
Read the full story⬇️⬇️⬇️
https://t.co/c9mL4LFJLb

#covidvaccine @CHADNANO","['covidvaccine']",0.425,0.475,0.5,0.9,"Researchers NorthwesternU report that their spherical nucleic acid immunization platform outperforms commercially available COVID19 vaccinations 
Read the full story


covidvaccine CHADNANO","['covid19', 'chadnano']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30761,"Lytham St. Annes, England","Community hospital, part of Blackpool Teaching Hospitals NHS Foundation Trust. Pershore Rd, Lytham St Annes, FY8 1PB. Tel 01253 300000 https://t.co/6PPrcgnpqK",1895,850,5657,"False",2022-05-31,"Faheema, 18, has had her #CovidVaccine and urges others to take advantage of the vaccine being so accessible and get their first or next dose.

Need to get your first, second or booster dose? Book or walk in for yours today: https://t.co/Sf103wlTR2 https://t.co/a3hMXxGsQ9","['CovidVaccine']",0.175,0.208333333333333,0,0,"Faheema 18 has had her CovidVaccine and urges others to take advantage of the vaccine being so accessible and get their first or next dose

Need to get your first second or booster dose Book or walk in for yours today  ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30979,"","Journalist @WSOnlineNews",3064,4987,8331,"False",2022-05-13,"#COVID19 decreasing in #Saskatchewan while other respiratory viruses spike - #Regina #Saskatoon #politics #government #cdnpoli #saskpoli #covidsk #covid #healthcare #health #covidvaccine #covidbooster #vaccinemandates #hospitalizations #canada https://t.co/6bY3XPnYOh","['COVID19', 'Saskatchewan', 'Regina', 'Saskatoon', 'politics', 'government', 'cdnpoli', 'saskpoli', 'covidsk', 'covid', 'healthcare', 'health', 'covidvaccine', 'covidbooster', 'vaccinemandates', 'hospitalizations', 'canada']",-0.125,0.375,0,0,"COVID19 decreasing in Saskatchewan while other respiratory viruses spike  Regina Saskatoon politics government cdnpoli saskpoli covidsk covid healthcare health covidvaccine covidbooster vaccinemandates hospitalizations canada ","['saskatchewan', 'regina saskatoon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2606,92,27,"False",2022-05-22,"Major sex racket being run from spa busted in Delhi, 12 held https://t.co/nklXaUr1zz #CovidImpact #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #RadheShyam #Lockdown #CovidVaccine 

New Delhi, May 22 - A sex racket being operated from a spa centre at a mall in the nat…","['CovidImpact', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'Lockdown', 'CovidVaccine']",0.0994318181818182,0.477272727272727,0,0,"Major sex racket being run from spa busted in Delhi 12 held  CovidImpact Breakingnews Indiapolitics AndhraPolitics NewsFeed RadheShyam Lockdown CovidVaccine 

New Delhi May 22  A sex racket being operated from a spa centre at a mall in the nat","['covidimpact breakingnews indiapolitics', 'delhi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",39,0,0,"False",2022-05-20,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 20/05 at 02:30PM
FREE Slots 0
PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 2005 at 0230PM
FREE Slots 0
PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31130,"Northamptonshire","Working in partnership towards a positive lifetime of health, wellbeing and care in our community.

Account monitored Monday to Friday during office hours only.",1421,146,692,"False",2022-06-02,"If you have a learning disability and it has been over 3 months since your second coronavirus vaccine- call your GP for a booster. 

You can read an easy read leaflet about the vaccine here: https://t.co/9Q5ZVIHXBb

#LearningDisability #CovidVaccine  #Coronavirus #CovidBooster https://t.co/M4V8RYrzVQ","['LearningDisability', 'CovidVaccine', 'Coronavirus', 'CovidBooster']",0.216666666666667,0.416666666666667,0.113636363636364,0.772727272727273,"If you have a learning disability and it has been over 3 months since your second coronavirus vaccine call your GP for a booster 

You can read an easy read leaflet about the vaccine here 

LearningDisability CovidVaccine  Coronavirus CovidBooster ","['learningdisability']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31283,"Canada","BLUE VS RED IS A DISTRACTION - UNITE, RISE UP, REVOLT! 
 - Dissident, Extremist #FreeAssange #BoycottMSMNews",408,481,22875,"False",2022-06-01,"Pretty sure this is my favorite COVID meme.

#Covid_19 
#CovidVaccine https://t.co/gJNLNTs3qi","['Covid_19', 'CovidVaccine']",0.416666666666667,0.962962962962963,0,0.05,"Pretty sure this is my favorite COVID meme

Covid19 
CovidVaccine ","['covid', 'covid19 covidvaccine']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31398,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",40,0,0,"False",2022-06-02,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 06/02 at 07:30AM
FREE Slots 0
PAID Slots 0","['URBAN', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 URBAN Bengaluru CovidVaccine Availability for 0602 at 0730AM
FREE Slots 0
PAID Slots 0","['urban bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31560,"","Mom 👶🏻💕 Anchor ⚓️ Reporter 🎥 📍OH native ❤️ @KentStateMDJ Alum ⚡️ Coffee Lover ☕️ Mom blogger 👶🏻💕@NEOhioParent",2152,1530,5385,"False",2022-05-23,"COVID-19 BOOSTERS APPROVED FOR KIDS:
Kids ages 5 to 11 are now eligible for covid booster shots. Pediatrician Dr. John Cox shares his outlook on covid cases this summer and into the fall for kids and all ages. https://t.co/Y4zPOCXcBO @wfmjtoday @21wfmjnews #covid19 #covidvaccine","['covid19', 'covidvaccine']",0,0,0,0,"COVID19 BOOSTERS APPROVED FOR KIDS
Kids ages 5 to 11 are now eligible for covid booster shots Pediatrician Dr John Cox shares his outlook on covid cases this summer and into the fall for kids and all ages  wfmjtoday 21wfmjnews covid19 covidvaccine","['covid19', 'boosters', 'pediatrician dr', 'john cox']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31620,"","Specificity is the soul of narrative",76,671,1875,"False",2022-06-02,"When you count up all of the children and developmentally disabled adults who have lost caregivers and add that to the COVID-19 death toll, the tragedy is staggering. ⁦@joerogan⁩ is too much of a coward to apologize for his contribution #covidvaccine https://t.co/mBeRRQ5Rhn","['covidvaccine']",0,0.25,0,0,"When you count up all of the children and developmentally disabled adults who have lost caregivers and add that to the COVID19 death toll the tragedy is staggering joerogan is too much of a coward to apologize for his contribution covidvaccine ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31717,"💩🤡Melbourne, Victoria ","If Wars can be Started by Lies, Peace can be started by Truth.

Pro-Choice Anti-Mandate",272,707,5744,"False",2022-06-03,"Not """" safe and effective """" as it was sold to you..it's the complete opposite. 
#CovidVaccine #Pfizer #Moderna #AdverseReactions https://t.co/aUBwvi3I1u","['CovidVaccine', 'Pfizer', 'Moderna', 'AdverseReactions']",0.1125,0.425,0,0,"Not  safe and effective  as it was sold to youits the complete opposite 
CovidVaccine Pfizer Moderna AdverseReactions ","['covidvaccine pfizer moderna']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31892,"Chicago, IL 🇺🇸","A fish that is afraid of drowning in a river is ignorant of its gifts.",67,70,2151,"False",2022-05-23,"Here's How You Can Catch COVID Even If You're Vaccinated

#news #health #coronavirustips #covidvaccine #coronavirus
https://t.co/6TV1zStuB0","['news', 'health', 'coronavirustips', 'covidvaccine', 'coronavirus']",0,0,-0.6,0.9,"Heres How You Can Catch COVID Even If Youre Vaccinated

news health coronavirustips covidvaccine coronavirus
","['covid', 'youre vaccinated']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31901,"Bombay, NY 🇺🇸","🇺🇸 We either make ourselves miserable, or we make ourselves strong. The amount of work is the same. 🇺🇸",59,108,1883,"False",2022-05-24,"White House Mandates Vaccine By This Date for 80 Million Americans

#coronavirustips #health #coronavirus #news #covidvaccine
https://t.co/ISxwMEoV4f","['coronavirustips', 'health', 'coronavirus', 'news', 'covidvaccine']",0,0,-0.188888888888889,0.619444444444444,"White House Mandates Vaccine By This Date for 80 Million Americans

coronavirustips health coronavirus news covidvaccine
","['white', 'house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32222,"Wandsworth","NHS Wandsworth is part of the NHS South West London CCG and responsible for planning and delivering most of the healthcare services for Wandsworth residents.",11503,550,2085,"True",2022-06-05,"Come along for your vaccine this week! We've got walk-in #CovidVaccine clinics in Wandsworth across the borough.  If you have any questions do come in and meet our friendly staff who will be happy to help. Fnd details and more venues here https://t.co/XPLNKXbO2Y @klsettlement https://t.co/7PdTh9su0n","['CovidVaccine']",0.558333333333333,0.666666666666667,0.35,0.525,"Come along for your vaccine this week Weve got walkin CovidVaccine clinics in Wandsworth across the borough  If you have any questions do come in and meet our friendly staff who will be happy to help Fnd details and more venues here  klsettlement ","['weve', 'covidvaccine', 'wandsworth']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32397,"San Francisco","Founder, CEO @GMetriXR | Building the three-dimensional internet.",366,149,40,"False",2022-05-25,"Amazing experiences ranging from #DigitalTwins of #manufacturing hubs (including #COVIDVACCINE manufacturing) to virtual stores, metaverse events, #nftgallery and games have been built by creators on @GMetriXR

$20,000 in projects are up for grabs as of writing this post.","['DigitalTwins', 'manufacturing', 'COVIDVACCINE', 'nftgallery']",0.6,0.9,0,0,"Amazing experiences ranging from DigitalTwins of manufacturing hubs including COVIDVACCINE manufacturing to virtual stores metaverse events nftgallery and games have been built by creators on GMetriXR

20000 in projects are up for grabs as of writing this post","['digitaltwins', 'covidvaccine', 'gmetrixr']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32561,"Unlock abundance of money & health 👉","Nothing lasts forever. But the thing is, you can reuse some. Use your mind. - Leo's Mother, The Lost Hero",93,66,3311,"False",2022-05-13,"Some Doctors Are Serving This Kind of Tea to Fight COVID-19

#groceries #healthyeating #healthy #healthyfoods #covidvaccine #tea #news
https://t.co/iejpP74kXH","['groceries', 'healthyeating', 'healthy', 'healthyfoods', 'covidvaccine', 'tea', 'news']",0.55,0.7,0,0,"Some Doctors Are Serving This Kind of Tea to Fight COVID19

groceries healthyeating healthy healthyfoods covidvaccine tea news
","['tea', 'fight covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33156,"jammu and kashmir","#Kashmiri #Enthusiastic #Modern #Athlete #Nature lover #Traveler #Defense Aspirant",1128,4053,787,"False",2022-05-21,"COVID-19: India records 2,323 new cases, 25 deaths in last 24 hours  #News by #EconomicTimes https://t.co/CtpqQHsfwu
#COVID19 #Covid_19 #covid19nfld #COVIDVACCINE #Elongate #EmmanuelUmoh #RussianWarCrimes #Russian #RussianWarCrimes #Russians #UkraineWar #Ukrainian #auspol #war https://t.co/23Xhc4dvXz","['News', 'EconomicTimes', 'COVID19', 'Covid_19', 'covid19nfld', 'COVIDVACCINE', 'Elongate', 'EmmanuelUmoh', 'RussianWarCrimes', 'Russian', 'RussianWarCrimes', 'Russians', 'UkraineWar', 'Ukrainian', 'auspol', 'war']",0.0454545454545454,0.173737373737374,0.4,0.6,"COVID19 India records 2323 new cases 25 deaths in last 24 hours  News by EconomicTimes 
COVID19 Covid19 covid19nfld COVIDVACCINE Elongate EmmanuelUmoh RussianWarCrimes Russian RussianWarCrimes Russians UkraineWar Ukrainian auspol war ","['covid19', 'india', 'economictimes', 'covidvaccine elongate', 'russian', 'ukrainian']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33432,"India","India’s most watched Hindi News Channel. Follow for latest/breaking News Alerts from all over the Globe. FB:https://t.co/IJtJpozswe",1920997,33,188,"True",2022-06-02,"Single-dose #Sputnik Light #Covidvaccine receives emergency use approval from #DCGI
https://t.co/fuQeXminQO","['Sputnik', 'Covidvaccine', 'DCGI']",0.4,0.7,0.5,0.5,"Singledose Sputnik Light Covidvaccine receives emergency use approval from DCGI
","['singledose', 'sputnik light covidvaccine', 'dcgi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33491,"","Spindoctor.",34537,3299,66662,"False",2022-05-22,"MAGENTS! Don’t let COVID take the boiyoiying out of your brinjal - get your #COVIDVACCINE https://t.co/yTZzb1m4HX","['COVIDVACCINE']",0,0,0,0,"MAGENTS Dont let COVID take the boiyoiying out of your brinjal  get your COVIDVACCINE ","['magents', 'dont', 'covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33497,"Blackpool, Fylde & Wyre, Lancs","Latest news from #Blackpool Teaching Hospitals. Not monitored 24/7. For health assistance dial 111. Please support our charity @BlueSkiesFund
https://t.co/3J5nx57Nt2",12737,1947,18654,"True",2022-05-28,"Jean, 86 got her spring booster after her daughter Cheryl helped her to book the appointment at her local pharmacy.

Have an older friend or relative that needs help booking their #CovidVaccine spring booster? Visit here to get started: https://t.co/6rihZGdppD https://t.co/J7qwD4hxSM","['CovidVaccine']",0.0555555555555556,0.111111111111111,0.5,0.9,"Jean 86 got her spring booster after her daughter Cheryl helped her to book the appointment at her local pharmacy

Have an older friend or relative that needs help booking their CovidVaccine spring booster Visit here to get started  ","['cheryl', 'visit']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33521,"How to make Miracles PREDICTABLE ➽","Participate in a $1000 Bitcoin Giveaway! 🎉
🏆 https://t.co/f3MeNlFa3e",120,135,3246,"False",2022-05-13,"Virus Expert Warns We're in For a """"World of Trouble""""

#health #coronavirustips #covidvaccine #coronavirus #news
https://t.co/zg9rRVCk6p","['health', 'coronavirustips', 'covidvaccine', 'coronavirus', 'news']",-0.2,0.2,0,0,"Virus Expert Warns Were in For a World of Trouble

health coronavirustips covidvaccine coronavirus news
","['virus', 'expert warns were', 'trouble']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33524,"How to make Miracles PREDICTABLE ➽","",113,91,3676,"False",2022-05-13,"Here's When COVID Will End, Experts Predict

#coronavirus #coronavirustips #health #covidvaccine #news
https://t.co/YKW1nEtjzJ","['coronavirus', 'coronavirustips', 'health', 'covidvaccine', 'news']",0,0,0,0,"Heres When COVID Will End Experts Predict

coronavirus coronavirustips health covidvaccine news
","['covid will']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33544,"South Africa","ɪ'ᴍ ᴊᴜsᴛ sᴇᴇᴋɪɴɢ ᴛʜᴇ ᴛʀᴜᴛʜ ɪɴ ᴛʜɪs ғᴀᴋᴇ ᴡᴏʀʟᴅ , ɪ ɴᴇᴇᴅ ᴘᴇᴀᴄᴇ",647,544,4225,"False",2022-05-29,"Search your vaccine batch number to see what #adverseaffects was reported this one is for outside the usa 

https://t.co/MZ2Hc0RCDk

Original link 

https://t.co/z1W0RS5ibN

#moderna #Pfizer #jj #COVID #COVIDVACCINE","['adverseaffects', 'moderna', 'Pfizer', 'jj', 'COVID', 'COVIDVACCINE']",0.1875,0.4,0,0,"Search your vaccine batch number to see what adverseaffects was reported this one is for outside the usa 



Original link 



moderna Pfizer jj COVID COVIDVACCINE","['search', 'pfizer', 'covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33609,"Merton","NHS Merton is part of the NHS South West London CCG and is responsible for planning and delivering most of the healthcare services for Merton residents.",6894,687,1799,"True",2022-05-20,"We've got Merton walk-in #CovidVaccine clinics across the borough this week. Come for your 1st, 2nd or booster dose - or just for a chat. Full details  https://t.co/GcZw2coaZR https://t.co/IMGVezWmR6","['CovidVaccine']",0.175,0.275,0.35,0.525,"Weve got Merton walkin CovidVaccine clinics across the borough this week Come for your 1st 2nd or booster dose  or just for a chat Full details   ","['weve', 'merton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33748,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",39,0,0,"False",2022-05-22,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 22/05 at 07:00AM
FREE Slots 
#COVISHIELD - Dose1:0, Dose2:1
PAID Slots 
#COVISHIELD - Dose1:616, Dose2:498","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVISHIELD']",0.2,0.4,0.2,0.4,"1844 URBAN Bengaluru CovidVaccine Availability for 2205 at 0700AM
FREE Slots 
COVISHIELD  Dose10 Dose21
PAID Slots 
COVISHIELD  Dose1616 Dose2498","['urban bengaluru', 'free slots', 'covishield dose10 dose21', 'slots covishield dose1616 dose2498']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33929,"Shropshire, Telford and Wrekin","This is the joint account for Shropshire, Telford and Wrekin Integrated Care System (ICS) and Shropshire, Telford and Wrekin Clinical Commissioning Group (CCG).",5226,824,1652,"False",2022-05-30,"↘️ The #Covidvaccine has had a significant impact in lowering people's risk of serious illness and hospitalisation.  

💉 If you're eligible, book online https://t.co/Qr0ldVQKXl or call 119. https://t.co/dRwYvORWxU","['Covidvaccine']",0.0208333333333333,0.770833333333333,0,0," The Covidvaccine has had a significant impact in lowering peoples risk of serious illness and hospitalisation  

 If youre eligible book online  or call 119 ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34016,"Way left of you","I’m liberal and I love America, breathing with transplanted lungs, being cancer free, RTing dog posts, owning a share of the @packers, and blocking #MAGAs.",1293,1270,7086,"False",2022-06-02,"ERMAGERD, people are being DENIED organ transplants because they refuse the #CovidVaccine!!!
What about freedom??? https://t.co/73dENDOpH9","['CovidVaccine']",0,0,0.45,0.7,"ERMAGERD people are being DENIED organ transplants because they refuse the CovidVaccine
What about freedom ","['denied', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34068,"New South Wales, Australia","Advocating Free Speech, Freedom of Choice,Democracy under Common Law Australia ( Magna Carta 1297, UK Bill of Rights 1689) On GAB, GETTR and TELEGRAM.",706,1341,21744,"False",2022-05-23,"@ExposingWonderl So:
#MonkeyPox = #CovidVaccine 💭🤔
Mmm … how do we find out???","['MonkeyPox', 'CovidVaccine']",0,0,0.05,0.65,"ExposingWonderl So
MonkeyPox  CovidVaccine 
Mmm  how do we find out","['exposingwonderl', 'so', 'monkeypox']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34157,"𝓢𝗶𝗺𝗽𝗹𝗲 𝗺𝗼𝗿𝗻𝗶𝗻𝗴 𝗿𝗶𝘁𝘂𝗮𝗹 𝘁𝗼 𝖒𝖆𝖓𝖎𝖋𝖊𝖘𝖙 𝖈𝖆𝖘𝖍 ➔","🇺🇸 Your time is way too valuable to be wasting on people that can't accept who you are. 🇺🇸",89,53,2888,"False",2022-05-13,"Here's When COVID Will End, Experts Predict

#coronavirustips #health #news #coronavirus #covidvaccine
https://t.co/WXozZLdIPh","['coronavirustips', 'health', 'news', 'coronavirus', 'covidvaccine']",0,0,0,0,"Heres When COVID Will End Experts Predict

coronavirustips health news coronavirus covidvaccine
","['covid will']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34392,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2606,92,27,"False",2022-05-24,"Maha: ATS nabs suspected LeT activist for terror funding from Pune https://t.co/qGveD4RNwL #CovidVaccine #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #RadheShyam #indiapolitics #Lockdown 

Pune, May 24 - The Maharashtra Anti Terrorism Squad (ATS) has arrested a man f…","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'indiapolitics', 'Lockdown']",0,0,0,0,"Maha ATS nabs suspected LeT activist for terror funding from Pune  CovidVaccine Breakingnews Indiapolitics AndhraPolitics NewsFeed RadheShyam indiapolitics Lockdown 

Pune May 24  The Maharashtra Anti Terrorism Squad ATS has arrested a man f","['maha', 'let', 'pune covidvaccine breakingnews indiapolitics', 'lockdown pune', 'maharashtra anti']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34485,"New York City","Helping New Yorkers feel better, live better, and do better.",2574,1298,3007,"False",2022-06-05,"Vaccines: A brief history on the success and importance of vaccines throughout the years!

#VaxedAndProud #CancelCovid #HealingStartsHere #CovidVaccine #ImVaccinated #IGotVaccinated #VaccinesSaveLives #VaccinesWork #TheTruthAboutCovid #CovidTruths #CovidMyths #LifeInAPandemic https://t.co/iAaUL076W8","['VaxedAndProud', 'CancelCovid', 'HealingStartsHere', 'CovidVaccine', 'ImVaccinated', 'IGotVaccinated', 'VaccinesSaveLives', 'VaccinesWork', 'TheTruthAboutCovid', 'CovidTruths', 'CovidMyths', 'LifeInAPandemic']",0.1875,0.166666666666667,0.354545454545455,0.490909090909091,"Vaccines A brief history on the success and importance of vaccines throughout the years

VaxedAndProud CancelCovid HealingStartsHere CovidVaccine ImVaccinated IGotVaccinated VaccinesSaveLives VaccinesWork TheTruthAboutCovid CovidTruths CovidMyths LifeInAPandemic ","['vaxedandproud']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34586,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",39,0,0,"False",2022-05-20,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 20/05 at 11:30AM
FREE Slots 0
PAID Slots 0","['URBAN', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 URBAN Bengaluru CovidVaccine Availability for 2005 at 1130AM
FREE Slots 0
PAID Slots 0","['urban bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34777,"Emeryville, CA","Arizona born, became trendy in LA for twenty plus years and now living in the Bay Area.

Quote - This is just a bit of silliness, really.",5540,6094,73609,"False",2022-05-22,"@KTVU Next he'll try to tell us that #COVIDVACCINE protects from #monkeypox. Lol.  He has no idea.","['COVIDVACCINE', 'monkeypox']",0.4,0.35,0.4,0.55,"KTVU Next hell try to tell us that COVIDVACCINE protects from monkeypox Lol  He has no idea","['ktvu next', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34908,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-05-13,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 13/05 at 08:00AM
FREE Slots 
#COVISHIELD - Dose1:0, Dose2:1
PAID Slots 
#COVISHIELD - Dose1:680, Dose2:19","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVISHIELD']",0.2,0.4,0.2,0.4,"1844 URBAN Bengaluru CovidVaccine Availability for 1305 at 0800AM
FREE Slots 
COVISHIELD  Dose10 Dose21
PAID Slots 
COVISHIELD  Dose1680 Dose219","['urban bengaluru', 'free slots', 'covishield dose10 dose21', 'slots covishield dose1680 dose219']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34946,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2606,92,27,"False",2022-05-22,"UP doctors' dilemma over Minister's surprise checks https://t.co/evuxl2Zg4v #ChandaBabu #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #RadheShyam #CovidVaccine #indiapolitics 

Lucknow, May 22 - Some call it the doctors' dilemma and others term it as an excuse, but th…","['ChandaBabu', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'CovidVaccine', 'indiapolitics']",-0.05,0.05,0,0,"UP doctors dilemma over Ministers surprise checks  ChandaBabu Breakingnews Indiapolitics AndhraPolitics NewsFeed RadheShyam CovidVaccine indiapolitics 

Lucknow May 22  Some call it the doctors dilemma and others term it as an excuse but th","['ministers', 'chandababu breakingnews indiapolitics', 'lucknow']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34956,"Trafford, Greater Manchester","GP-led NHS Clinical Commissioning Group for Trafford, buying a range of healthcare services on behalf of residents. Feed monitored Mon-Fri 9am-5pm.",7243,610,3481,"True",2022-06-04,"Covid-19 vaccination sites in Trafford continue to accept walk-in and pre-booked appointments for people who still want to get their vaccine. 
You can visit https://t.co/9HZVaP3xDR, or https://t.co/8Jo96EyIUW or call 119 to book #COVID19 #covidvaccine https://t.co/wdV1K9Ham7","['COVID19', 'covidvaccine']",0,0,0,0,"Covid19 vaccination sites in Trafford continue to accept walkin and prebooked appointments for people who still want to get their vaccine 
You can visit  or  or call 119 to book COVID19 covidvaccine ","['covid19', 'trafford', 'covid19']",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
