"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
6960,"4th world","alternate history’s man of mystery, human... under protest",196,1200,5637,"False",2021-10-07,"I did coke at a bar, with a stranger #CovidVaccine","['CovidVaccine']",0,0,0,0.05,"I did coke at a bar with a stranger CovidVaccine","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6995,"Los Angeles","Join the Circle of Eyewitnesses! Tag your photos and videos with #abc7eyewitness.",3639,412,1920,"False",2021-10-01,"#COVIDVACCINE questions answered: https://t.co/TTR8E9cdl0","['COVIDVACCINE']",0,0,0,0,"COVIDVACCINE questions answered ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7037,"","",258,641,20415,"False",2021-10-02,"@NYGovCuomo @NYCMayor @NYCMayorsOffice @NYStateofHealth Get your act together! Getting a #COVIDVaccine shouldn’t be… https://t.co/tHHXXqkXit","['COVIDVaccine']",0,0,0,0,"NYGovCuomo NYCMayor NYCMayorsOffice NYStateofHealth Get your act together Getting a COVIDVaccine shouldnt be ","['nygovcuomo', 'nycmayor', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,"Southeastern U.S.","Retired Engineer --I feel and think much as you do, care about many of the things you care about, although most people do not care about them. You are not alone",442,426,29296,"False",2021-10-02,"Very thorough and easy to understand thread. And for once, a thorough analysis that is encouraging instead of disco… https://t.co/yyxL5a0OGh","[]",0.316666666666667,0.566666666666667,0.4,0.4,"Very thorough and easy to understand thread And for once a thorough analysis that is encouraging instead of disco ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,"Leeds, Yorkshire","Healthy living, social care, public health and Age Friendly services working together to make Leeds the best city to grow old in and for health & well-being.",5530,1459,15023,"False",2021-10-02,"New blog post 👇
As the #COVIDVaccine continues to be rolled out across #Leeds, we wanted to pull together all the i… https://t.co/kg8SnpPUva","['COVIDVaccine', 'Leeds']",0.136363636363636,0.454545454545455,0.334722222222222,0.272222222222222,"New blog post 
As the COVIDVaccine continues to be rolled out across Leeds we wanted to pull together all the i ","['new', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,"Massachusetts, USA","Live, Laugh, Love 🍀",53,214,7227,"False",2021-10-02,"Going to Fenway Saturday #COVIDVaccine taking care of Mom 💯 #SaveLives 🙏🏻","['COVIDVaccine', 'SaveLives']",0,0,0.312121212121212,0.4,"Going to Fenway Saturday COVIDVaccine taking care of Mom  SaveLives ","['fenway', 'mom']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,"","We are a grassroots Democratic Activist Group Working To Get Out The Vote ♦️ #Dems4USA",2301,2195,7681,"False",2021-10-04,"😷The Biden administration says it won't introduce federally mandated vaccine passports. 

😷However, many vendors &amp;… https://t.co/cGjeSzMvWS","[]",0.5,0.5,0,0,"The Biden administration says it wont introduce federally mandated vaccine passports 

However many vendors amp ","['biden']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7148,"Midwest","Dental Hygienist, Writer, ANIMAL LOVER, Lecturer, Cat Mom, Movie Lover, SugarJunkie, exPlusSize Model, SAG-AFTRA Actor, Paranormal, Trekker, Aliens, Israel, God",2915,4108,7248,"False",2021-10-02,"@RemoveRon My 89-yr old Dad has NOT been informed of eligibility to get the vaccine. #Florida SUCKS with #CovidVaccine distribution.","['Florida', 'CovidVaccine']",-0.1,0.25,0,0,"RemoveRon My 89yr old Dad has NOT been informed of eligibility to get the vaccine Florida SUCKS with CovidVaccine distribution","['removeron', 'dad', 'not', 'florida sucks', 'covidvaccine']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7265,"Berkshire, england","An old man who wonders how so many can be brainwashed on the internet and they don't realise it.",309,684,521,"False",2021-10-02,"More than 10 million people receive first dose of COVID-19 vaccine in UK https://t.co/qVjcOv8MHV 
How many have bee… https://t.co/1if5cpYycU","[]",0.416666666666667,0.444444444444444,0.3,0.35,"More than 10 million people receive first dose of COVID19 vaccine in UK  
How many have bee ","['covid19', 'uk']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,"","MUST WATCH BEFORE IT'S TAKEN DOWN https://t.co/slfKiZ8GM6",4,14,104,"False",2021-10-04,"@maren_beaton @TheDanglyBits @drsusanshaw #3. An ambulance took her to VCU Tappahannock Hospital, where she died. A… https://t.co/jHmwbjIYEb","[]",0,0,-0.155555555555556,0.288888888888889,"marenbeaton TheDanglyBits drsusanshaw 3 An ambulance took her to VCU Tappahannock Hospital where she died A ","['vcu tappahannock hospital']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,"Kansas City, Mo.","Digital editor for @Amplified2020, an Election 2020 initiative of @CPBmedia based at @KCUR. Formerly @kcstar. Project: @emojimycity. 😻 kathylu@kcur.org",1995,1528,4843,"False",2021-10-02,"Brilliant! #CovidVaccine https://t.co/5ACRxF8fW9","['CovidVaccine']",1,1,0,0,"Brilliant CovidVaccine ","['brilliant', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,"","Youtuber: https://t.co/vtLqb7swzw",1,32,0,"False",2021-10-02,"I have @MatthewPerry syndrome 
I’m a sarcastic loser with a giant head! #funniesttweets #CovidVaccine #CovidVaccine… https://t.co/UKJaxvqob5","['funniesttweets', 'CovidVaccine', 'CovidVaccine']",0.05,0.9,0,0,"I have MatthewPerry syndrome 
Im a sarcastic loser with a giant head funniesttweets CovidVaccine CovidVaccine ","['matthewperry', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,"Burbage Civil Parish, Leics","I'm the same boy I used to be. 

Socialist, anti-racist, not a Guardian Reader.

I wear cor-blimey trousers and I live in a council flat 🙂🌈

No swearing.",650,172,29988,"False",2021-10-02,"Got my first Pfizer #CovidVaccine dose booked this morning at #Hinckley leisure centre, must be one of the first of group 5?","['CovidVaccine', 'Hinckley']",0.25,0.333333333333333,0.0371212121212121,0.25,"Got my first Pfizer CovidVaccine dose booked this morning at Hinckley leisure centre must be one of the first of group 5","['pfizer covidvaccine', 'hinckley']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,"Dublin, Ireland","RGN, RM, MHSc, GP Nurse/Midwife x 22 yrs, IPNA Chair 2015- '17. NMBI board 2015 -'20. Views/opinions my own.",427,434,5143,"False",2021-10-07,"@Mary_canavan @Rheum2improve @_TheNMH Huge congratulations on the safe arrival of your beautiful daughter.
My pregnant DIL had lots of questions re #covidvaccine in #pregnancy as do many of our pregnant pts. 
I too mention @Rheum2improve &amp; @amymorgangp who were first to publicly promote vaccine in pregnancy here.","['covidvaccine', 'pregnancy']",0.395833333333333,0.5375,0.6,1,"Marycanavan Rheum2improve TheNMH Huge congratulations on the safe arrival of your beautiful daughter
My pregnant DIL had lots of questions re covidvaccine in pregnancy as do many of our pregnant pts 
I too mention Rheum2improve amp amymorgangp who were first to publicly promote vaccine in pregnancy here","['marycanavan', 'rheum2improve', 'dil', 'rheum2improve']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7889,"Ottawa, Canada","The Canadian Medical Association Journal, a peer-reviewed general medical journal. Français: @JAMC_CMAJ",33656,2448,2443,"False",2021-09-11,"SARS-CoV-2 vaccination should be required to practise medicine in Canada. Choosing not to be vaccinated puts patients and colleagues at risk.

New editorial from Drs. @Andrew_McRae_EM and @AndreasLaupacis: https://t.co/vV6gD7NTco

#COVID19 #COVIDvaccine #PublicHealth #MedTwitter https://t.co/VDSvBzwJ9Y","['COVID19', 'COVIDvaccine', 'PublicHealth', 'MedTwitter']",0.136363636363636,0.454545454545455,0.0166666666666667,0.166666666666667,"SARSCoV2 vaccination should be required to practise medicine in Canada Choosing not to be vaccinated puts patients and colleagues at risk

New editorial from Drs AndrewMcRaeEM and AndreasLaupacis 

COVID19 COVIDvaccine PublicHealth MedTwitter ","['sarscov2', 'canada', 'new', 'drs andrewmcraeem', 'andreaslaupacis']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,"Cambridge, MA","State Rep Cambridge Chair Mental Health, Substance Use social econ racial climate justice, slow runner daughter Vietnam Veteran coffee obsessed mom❤️ She/Her",5013,1410,27728,"False",2021-10-02,"And I couldn’t agree more we need a better website that has an easy centralized booking site and easier to navigate… https://t.co/zlE3rqBlnI","[]",0.477777777777778,0.611111111111111,-0.173333333333333,0.333333333333333,"And I couldnt agree more we need a better website that has an easy centralized booking site and easier to navigate ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,"Kingdom of Saudi Arabia","",20,171,220,"False",2021-10-07,"APS inaugurated women helpline desk at #Doda #COVID19 #Penthouse3 #COVID19Vic #CovidVaccine #Covid19SA #covid19qld #RTPCR #Covid #vaccine #vaccination #health #COVIDIOTS #AMC #lockdownextension #pandemic @DMReasi @DicReasi @covid19indiaorg #IndiaFightsCorona  #wednesdaythought https://t.co/fCtuccKXlh","['Doda', 'COVID19', 'Penthouse3', 'COVID19Vic', 'CovidVaccine', 'Covid19SA', 'covid19qld', 'RTPCR', 'Covid', 'vaccine', 'vaccination', 'health', 'COVIDIOTS', 'AMC', 'lockdownextension', 'pandemic', 'IndiaFightsCorona', 'wednesdaythought']",0,0,0,0,"APS inaugurated women helpline desk at Doda COVID19 Penthouse3 COVID19Vic CovidVaccine Covid19SA covid19qld RTPCR Covid vaccine vaccination health COVIDIOTS AMC lockdownextension pandemic DMReasi DicReasi covid19indiaorg IndiaFightsCorona  wednesdaythought ","['aps', 'doda', 'covid19vic', 'rtpcr covid', 'covidiots', 'dmreasi', 'indiafightscorona']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8309,"Coventry and Warwickshire","Local councils and the NHS joining forces to help us all lead happier and healthier lives.",780,735,1748,"False",2021-10-02,"Like all other #vaccines, the #CovidVaccine CANNOT give you the illness it is protecting you from. You may just exp… https://t.co/Jl0UpRm2NI","['vaccines', 'CovidVaccine']",-0.125,0.375,0,0,"Like all other vaccines the CovidVaccine CANNOT give you the illness it is protecting you from You may just exp ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,"ÜT: 34.205592,-118.343411","occasional political rants + photography, music, tv, and wine! Now that Election 2020 & aftermath is over, happily bored",709,901,1427,"False",2021-10-04,"#DMX didn't die from #CovidTesting or.#CovidVaccine he had substance abuse problems and died of a heart attack, som… https://t.co/ebnUz3mwS8","['DMX', 'CovidTesting', 'CovidVaccine']",0,0,-0.166666666666667,0.408333333333333,"DMX didnt die from CovidTesting orCovidVaccine he had substance abuse problems and died of a heart attack som ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,"Dublin City, Ireland","@HSELive Comms. Board Director @LeaveNoTraceIrl. Spare time spent running, music, Dublin GAA. 2 cats as colleagues. Views are my own.",97,124,889,"False",2021-10-02,"Great to see #COVIDVaccine figures included in #CovidTrackerApp https://t.co/FrjB0SVLYN https://t.co/esj82R3hGV","['COVIDVaccine', 'CovidTrackerApp']",0.8,0.75,0.25,0.55,"Great to see COVIDVaccine figures included in CovidTrackerApp  ","['great', 'covidvaccine', 'covidtrackerapp']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8457,"Abingdon, England","Psychiatrist for people with intellectual disabilities; Born and raised in Amsterdam; Love cheese and my Corgi Chepe",136,270,2590,"False",2021-10-04,"Done! Bring on normal life, travelling and friends and family! #CovidVaccine #COVID19Vaccination #vaccinated https://t.co/Rs6UgJ0qIX","['CovidVaccine', 'COVID19Vaccination', 'vaccinated']",0.1875,0.65,0.4,0.5,"Done Bring on normal life travelling and friends and family CovidVaccine COVID19Vaccination vaccinated ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8508,"Chicago, IL","★★★★ Updates about the COVID vaccine in Chicago ➡️ https://t.co/vrdee4zOAi 👨‍💻 https://t.co/fs02PA0MRQ **Unofficial, community led**",92,0,17,"False",2021-10-02,"💉 Chicago Vaccination progress: 5.7%

281,685 doses administered
8,900 per day (7 day average)

▓▓▓░░░░░░░░░░░░░░░░… https://t.co/D8G69UAkbY","[]",-0.15,0.4,0,0," Chicago Vaccination progress 57

281685 doses administered
8900 per day 7 day average

 ","['chicago', 'vaccination']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,"","Discover our Mindfulness and Meditation books on Amazon - just look for authors Harper Daniels and Corin Devaso. You can also visit https://t.co/c4v4JcN4XP.",3139,2572,19,"False",2021-10-04,"@NateSilver538 The """"Vaccine Journal"""" by Guru Notebooks is being offered free on Amazon as a digital e-journal (whic… https://t.co/NHgqdLhJKa","[]",0.2,0.4,0,0,"NateSilver538 The Vaccine Journal by Guru Notebooks is being offered free on Amazon as a digital ejournal whic ","['vaccine journal', 'guru notebooks', 'amazon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8653,"Portland, Oregon","Retired Attorney: Primarily retweet KETO health/diet, prevention of coronary artery disease etc. Now adding best science & reason on COVID 19",50,370,1992,"False",2021-10-02,"#COVIDVaccine, I am like many people who mistakenly thought I had anaphylactic reaction to previous flu vac, that d… https://t.co/a546UnD84R","['COVIDVaccine']",0.166666666666667,0.333333333333333,0.7,0.4,"COVIDVaccine I am like many people who mistakenly thought I had anaphylactic reaction to previous flu vac that d ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,"Bootle, England","We plan and buy nearly all local health services in the area. Monitored 9-5, Mon-Fri. 
Find COVID-19 info in alternative formats here: https://t.co/uvGp2wg8AZ.",2009,1150,1165,"True",2021-10-07,"The best defence of the season?⚽ It’s got to be the NHS vaccination programme.

If you have not yet received a #CovidVaccine we are urging you to come forwards and get vaccinated. #GrabAJab at a drop-in clinic in Sefton. 

For details visit: https://t.co/1iH7FTZWjK https://t.co/3fcapjFqw7","['CovidVaccine', 'GrabAJab']",1,0.3,0.05,0.2,"The best defence of the season Its got to be the NHS vaccination programme

If you have not yet received a CovidVaccine we are urging you to come forwards and get vaccinated GrabAJab at a dropin clinic in Sefton 

For details visit  ","['nhs', 'grabajab', 'sefton']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694,"New York City","Director of #Research-Pediatric #IBD Center @WeillCornell @NYPhospital; #GrowthStudy; Posts do not=med advice; https://t.co/AfsjgRjcyv",1325,19,22877,"False",2021-10-04,"❇️State-by-State Guide to Getting Vaccinated for #COVID19 ❇️

❇️ #vaccines #CovidVaccine ❇️ https://t.co/YHgMl2V46s","['COVID19', 'vaccines', 'CovidVaccine']",0,0,-0.1,0.1,"StatebyState Guide to Getting Vaccinated for COVID19 

 vaccines CovidVaccine  ","['statebystate', 'covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8704,"Metha Nagar, Nungambakkam. ","Be Kind to One Another 😁😎",140,521,6761,"False",2021-09-12,"50 Crore people in India are fully vaccinated today.

Dose 1 : 81,10,68,879
Dose 2 : 50,02,93,504 #COVID19 #vaccine #CovidVaccine #India #TamilNadu #Chennai #Subash https://t.co/ydgiofEI7y","['COVID19', 'vaccine', 'CovidVaccine', 'India', 'TamilNadu', 'Chennai', 'Subash']",0,0,0.6,0.9,"50 Crore people in India are fully vaccinated today

Dose 1  811068879
Dose 2  500293504 COVID19 vaccine CovidVaccine India TamilNadu Chennai Subash ","['india', 'covid19', 'covidvaccine india', 'chennai subash']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,"Falls Church, VA","Conservative Libertarian,  NRA Life Member.

Thoughtful, witty, and politically incorrect. 

I enjoy quality TV and meaningless trivia...",2358,4316,6693,"False",2021-10-04,"I'm looking forward to receiving both of my @Novavax #COVID19 #CovidVaccine vaccinations very soon. Hopefully the… https://t.co/KhSJm89YOs","['COVID19', 'CovidVaccine']",0.2,0.3,0.16,0.62,"Im looking forward to receiving both of my Novavax COVID19 CovidVaccine vaccinations very soon Hopefully the ","['novavax covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,"Chicago, IL","Surgeon and Co-Director of the @TMWCenter at @UChicagoMed,  Author of Thirty Million Words:  https://t.co/OIPzwdsyqe",2720,216,1499,"False",2021-10-02,"Fascinating read on the need/barriers to including pregnant women in  #COVIDVaccine trials
 
“#Pregnant and… https://t.co/4KjPPWhWG7","['COVIDVaccine', 'Pregnant']",0.455555555555555,0.616666666666667,0,0,"Fascinating read on the needbarriers to including pregnant women in  COVIDVaccine trials
 
Pregnant and ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,"Las Vegas, NV","Vacation Ownership Advisor is a travel company that assists timeshare, vacation club, and travel reward members secure the most value for what they own.",43,111,1027,"False",2021-10-04,"Where is your next vacation going to be?

65% of Americans look forward to traveling again, both internationally an… https://t.co/jZG0gUaaKx","[]",0,0,0.5,0.7,"Where is your next vacation going to be

65 of Americans look forward to traveling again both internationally an ","['americans']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,"Philadelphia, PA","Retired @PhillyPolice Supervisor and Instructor. Happily married to my best friend. Member @IBWAA and @sabr ⚾️ Catholic conservative 🇺🇸 #BackTheBlue",7691,472,110064,"False",2021-10-02,"In relation to a #COVIDVaccine you are:","['COVIDVaccine']",0,0,0.416666666666667,0.216666666666667,"In relation to a COVIDVaccine you are","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252,"West Midlands, England","GP Partner | GP Trainer | @NHSinBCWB Board GP | GP on @BBCBreakfast | Evidence-based Tweet-ments only | 
Views my own 🙏
Insta: thedoctorwillseeyounow
🇬🇧🇮🇳",698,1238,5593,"False",2021-09-11,"Over 92% of frontline #NHS staff are vaccinated. Important to support and encourage all staff to get the #CovidVaccine to help protect themselves, those around them and those they are working hard to look after. Exploring and understanding the reasons for hesitancy is essential. https://t.co/YU8PQcG10v","['NHS', 'CovidVaccine']",0.0361111111111111,0.613888888888889,0.3,1,"Over 92 of frontline NHS staff are vaccinated Important to support and encourage all staff to get the CovidVaccine to help protect themselves those around them and those they are working hard to look after Exploring and understanding the reasons for hesitancy is essential ","['nhs', 'important', 'covidvaccine']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,"Nomad","We are Alec & Cindy and we travel the country in our motorhome. #TrumpWasRight!",1776,2026,13109,"False",2021-09-11,"Just how safe is the #CovidVaccine?

Vaccine-Injured Speak Out, Feel Abandoned by Government Who Told Them COVID Shot Was Safe
https://t.co/RC3UkbnuH8

Download Now
https://t.co/EhUrtyc1d3","['CovidVaccine']",0.5,0.5,0,0,"Just how safe is the CovidVaccine

VaccineInjured Speak Out Feel Abandoned by Government Who Told Them COVID Shot Was Safe


Download Now
","['covidvaccine', 'them']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,"Exeter","Follow us for news and information on life in Exeter. 
https://t.co/AHU5iJzNlb
https://t.co/xEe9XzVFmG
https://t.co/Jz9tyIuhPl",23195,7129,1038,"True",2021-10-02,"Love this. 

#CovidVaccine https://t.co/gYhkqyqFBo","['CovidVaccine']",0.5,0.6,0,0,"Love this 

CovidVaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,"Michigan","Neurology Resident. Med-webhead. Montréalais. #injusticehasacure #HealthEquity",385,1474,2133,"False",2021-10-01,"I had a fever up until 36 hours after the second dose of the #CovidVaccine, (thanks to IL-1, IL-6 and TNF-α). 

Still beats being intubated.","['CovidVaccine']",0.1,0.1,0,0,"I had a fever up until 36 hours after the second dose of the CovidVaccine thanks to IL1 IL6 and TNF 

Still beats being intubated","['covidvaccine', 'il1', 'tnf']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,"","An exclusive Health and Wellness Emagazine that covers Hospitals, Doctors, Medicine, Health News, Nutrition, Diet Tips, and real life stories of wellbeing",18,246,54,"False",2021-10-04,"@MonicaGandhi9 Are you safe after taking single dose of Covid-19 vaccine?Expert Dr S Narayani, Fortis hospital.… https://t.co/FjOdsrwSxj","[]",0.214285714285714,0.357142857142857,0.2,0.3,"MonicaGandhi9 Are you safe after taking single dose of Covid19 vaccineExpert Dr S Narayani Fortis hospital ","['monicagandhi9', 'covid19', 'narayani fortis']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546,"Massachusetts","Mother and Mental Health Therapist. “Sometimes good things fall apart so better things could fall together.” Marilyn Monroe",489,462,926,"False",2021-10-02,"If you are having doubts about getting the vaccine, here’s some expert advice to help you face your fears so you ca… https://t.co/f506MQPhFZ","[]",0,0,0.366666666666667,0.433333333333333,"If you are having doubts about getting the vaccine heres some expert advice to help you face your fears so you ca ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,"Maryland","#blerd #wct musician lover of baseball and Jesus. advocate for destigmatizing mental health he/him",731,2629,27287,"False",2021-09-11,"This song was inspired by phoebe buffay as I was praising God that my cat’s not smelly. When I give thanks I can never leave out the #CovidVaccine and one thing led to another … #smellycat #friends #banjo https://t.co/P6FQbVpodA","['CovidVaccine', 'smellycat', 'friends', 'banjo']",0.2,0.2,-0.1,0.2,"This song was inspired by phoebe buffay as I was praising God that my cats not smelly When I give thanks I can never leave out the CovidVaccine and one thing led to another  smellycat friends banjo ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9769,"Earth, Sol system.","Exploring the Universe in search of intergalactic adventure and decent coffee cake.
Speculative fiction connoisseur.
Blog coming soon.",67,117,941,"False",2021-10-01,"I think all essential workers and workers unable to work from home should be offered the #COVID19 vaccine immediate… https://t.co/xKpbq1W5CH","['COVID19']",-0.25,0.4,0.166666666666667,0.666666666666667,"I think all essential workers and workers unable to work from home should be offered the COVID19 vaccine immediate ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9794,"","Unrepresented One Percenter. 1%.",173,684,651,"False",2021-10-07,"Have you wondered?

 If you or anyone tests positive for Covid, what treatment you get?

 What medication they give you?

What medication is recommended?

#COVID19 #CovidVaccine #vaccineSideEffects #Corona #testing #lateralflow #pcrtest","['COVID19', 'CovidVaccine', 'vaccineSideEffects', 'Corona', 'testing', 'lateralflow', 'pcrtest']",0.227272727272727,0.545454545454545,0,0,"Have you wondered

 If you or anyone tests positive for Covid what treatment you get

 What medication they give you

What medication is recommended

COVID19 CovidVaccine vaccineSideEffects Corona testing lateralflow pcrtest","['covid', 'covid19', 'corona']",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,"","",115,178,1482,"False",2021-10-02,"Keep in mind the #CovidVaccine is still in trials and authorized for emergency use by the FDA. https://t.co/kB6obfRy0c","['CovidVaccine']",0,0,0,0,"Keep in mind the CovidVaccine is still in trials and authorized for emergency use by the FDA ","['covidvaccine', 'fda']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,"Basement of my sister's house","Official twitter account of the BSTV 24/7 podcast, hosted by @scootietang.",29,64,216,"False",2021-10-04,"While you enjoy the beautiful weather listen to the #BSTV247 podcast out now 
https://t.co/ftFen30p4g #WrestleMania… https://t.co/3u5TxLO5Yr","['BSTV247', 'WrestleMania']",0.625,0.75,0,0,"While you enjoy the beautiful weather listen to the BSTV247 podcast out now 
 WrestleMania ","['bstv247', 'wrestlemania']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9897,"Downtown, Atlanta","🕯Owner @ReauxLuxe Candle & Co. 💻BLOG @PerfPublicity (Travel/Lifestyle/Entertainment)👨🏾‍🎓@TexasSouthern Univ. Alum 📰Journalist | #Saints ⚜️ | #BLM ✊🏾",6511,1061,3009,"False",2021-10-07,"Since y’all don’t want the vaccine, why not allow travelers from other countries to come and get their doses? 😮 Yes. This is really happening. #PerfectPublicity #CovidVaccine #Vaccine #Covid19 https://t.co/kRSt2L2bob","['PerfectPublicity', 'CovidVaccine', 'Vaccine', 'Covid19']",0.0375,0.2875,0,0,"Since yall dont want the vaccine why not allow travelers from other countries to come and get their doses  Yes This is really happening PerfectPublicity CovidVaccine Vaccine Covid19 ","['perfectpublicity', 'vaccine covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,"","TV News Reporter @eTVNewsSA 🎥• Enjoy writing about food and travel 🍒🍸✈️• RT is not an endorsement.",1872,438,3239,"False",2021-10-02,"#CovidVaccine Regarding vaccine rollout in provinces — Mkhize said province's have sites, staff and storage centres… https://t.co/JPsgDEeYng","['CovidVaccine']",0,0,0.4,0.5,"CovidVaccine Regarding vaccine rollout in provinces  Mkhize said provinces have sites staff and storage centres ","['covidvaccine', 'mkhize']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,"Global Citizen","#NAME?",2593,3530,129797,"False",2021-09-11,"@Twitter think it is okay to keep this threatening attack against @AOC up, but proceeded to SUSPEND my account for replying to RethugliCon Allen West as he downplayed #COVID19 and #COVIDVaccine from his hospital bed. Do better #Twitter https://t.co/TS3TlPoBeV","['COVID19', 'COVIDVaccine', 'Twitter']",0.5,0.5,0,0,"Twitter think it is okay to keep this threatening attack against AOC up but proceeded to SUSPEND my account for replying to RethugliCon Allen West as he downplayed COVID19 and COVIDVaccine from his hospital bed Do better Twitter ","['aoc', 'suspend', 'rethuglicon allen west', 'covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10022,"Bracknell and Winchester","University of Winchester Musical Theatre 2016-2019🎶 Instagram @celinapamad97 👑👑👑 she/her",146,880,859,"False",2021-10-02,"People who religiously drink Diet Coke should not be afraid to take the #COVIDVaccine","['COVIDVaccine']",-0.3,0.575,0,0,"People who religiously drink Diet Coke should not be afraid to take the COVIDVaccine","['diet coke', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10089,"Spain","This is still a branch of GO MURCIA SPAIN.",1176,826,29848,"False",2021-10-02,"US military reports a dozen fresh coronavirus cases at bases across Japan https://t.co/OAvy0x2eM5 #news #usnews… https://t.co/qUeHt9fr73","['news', 'usnews']",0.1,0.3,0,0,"US military reports a dozen fresh coronavirus cases at bases across Japan  news usnews ","['japan']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110,"","Have a day",0,0,0,"False",2021-10-02,"@cnnbrk @CNNnewsroom @IamRickJoyner @dutchsheets @FoxNews #tuckercarlson @TuckerCarlson #COVIDVaccine #results… https://t.co/ocawQgiLPS","['tuckercarlson', 'COVIDVaccine', 'results']",0,0,0,0,"cnnbrk CNNnewsroom IamRickJoyner dutchsheets FoxNews tuckercarlson TuckerCarlson COVIDVaccine results ","['cnnnewsroom', 'foxnews', 'tuckercarlson']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
