"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
23728,"Bangalore, India","See..I am Fantasee (Read as Bond..James Bond..).As a twitter of fact, a  twitterosexual, twitterodynamic, philotweepical genius. An indigenous sarcastician.",38016,31134,10161,"False",2022-11-01,"@Si_lv_er Reality is being wilfully suppressed, leave alone transparency 
#VaccineScam 
#CovidVaccine","['VaccineScam', 'CovidVaccine']",0,0,0,0,"Silver Reality is being wilfully suppressed leave alone transparency 
VaccineScam 
CovidVaccine","['silver', 'reality', 'vaccinescam']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23844,"","We The People need to unite and re-declare independence from the global regime - a new Union of several states based on Liberty 🗽 🇺🇲

(Newest account) 🚫",88,541,22394,"False",2022-11-01,"If the mRNA tech is a new way of formulating vaccines, how come every single pharma company is using this exact technology for COVID? Why hasnt a single pharma company in the whole world even tried using the good old tried-n-true vax tech? #vaccine #CovidVaccine #pharma #pfizer","['vaccine', 'CovidVaccine', 'pharma', 'pfizer']",0.177643784786642,0.33330241187384,0.0454545454545454,0.151515151515152,"If the mRNA tech is a new way of formulating vaccines how come every single pharma company is using this exact technology for COVID Why hasnt a single pharma company in the whole world even tried using the good old triedntrue vax tech vaccine CovidVaccine pharma pfizer","['mrna', 'covid', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23895,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2602,92,27,"False",2022-11-08,"AP CM's mother escapes unhurt in accident https://t.co/iPOb6GeXOI #CovidVaccine #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #HarGharTiranga #Telangana #Modi #ChandaBabu 

Amaravati, Aug 11 - Andhra Pradesh Chief Minister Y.S. Jagan Mohan Reddy's mother Y S. Vijayamm…","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'HarGharTiranga', 'Telangana', 'Modi', 'ChandaBabu']",0,0,0,0,"AP CMs mother escapes unhurt in accident  CovidVaccine Breakingnews Indiapolitics AndhraPolitics NewsFeed HarGharTiranga Telangana Modi ChandaBabu 

Amaravati Aug 11  Andhra Pradesh Chief Minister YS Jagan Mohan Reddys mother Y S Vijayamm","['ap', 'cms', 'covidvaccine breakingnews indiapolitics', 'harghartiranga telangana modi', 'amaravati aug', 'andhra pradesh', 'mohan reddys']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24007,"Chennai, India","D. Yuvaraj, M. Tech., Ph. D. in Tech. Smart systems are interest. RT is no endt. Only Good at idea gen and hypothesis from Lit- -& No resource.. No data gen...",46,174,384,"False",2022-11-01,"@R_H_Ebright It appears that in future #CovidVaccine  jab every 4-6 month is new normal.","['CovidVaccine']",0.0954545454545455,0.409848484848485,0.304761904761905,0.747619047619048,"RHEbright It appears that in future CovidVaccine  jab every 46 month is new normal","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24128,"Oklahoma, USA","#ThunderUp #Stlblues #Stlfly  #Saints Twitter since 4-22-11 Weather enthusiast. #OKwx",163,331,357,"False",2022-11-01,"Companies  don't care about you or your health  they just want to make sure they enough  employees  working  to keep the money rolling in. #CovidVaccine #COVID19","['CovidVaccine', 'COVID19']",0.25,0.694444444444444,0,0,"Companies  dont care about you or your health  they just want to make sure they enough  employees  working  to keep the money rolling in CovidVaccine COVID19","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24215,"Pittsburgh, PA","Starting Life 3.0 escaped the West Coast, back with family and in safer harbor. Bring on the wife material! Based, Red Pilled and Homestead",119,738,6032,"False",2022-11-01,"Liberal Supreme Court Justices Slammed for Spreading COVID Misinformation https://t.co/ZH6DauZq2u #CovidVaccine #COVID #SupremeCourt","['CovidVaccine', 'COVID', 'SupremeCourt']",0,0,0,0.0333333333333333,"Liberal Supreme Court Justices Slammed for Spreading COVID Misinformation  CovidVaccine COVID SupremeCourt","['supreme court', 'covid misinformation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24304,"GOD BLESS AMERICA","sick of politicians games",391,388,32321,"False",2022-11-02,"That's not good . So they are basically just spokesperson for the #CovidVaccine https://t.co/IGSihKAOFU","['CovidVaccine']",-0.35,0.6,-0.714285714285714,0.857142857142857,"Thats not good  So they are basically just spokesperson for the CovidVaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24543,"https://bullshitman.org/","Analyzing news and politics, documenting all the bullshit. 
Go to https://t.co/umUMLjis3f for curated news free from big tech censorship",9788,10772,21498,"False",2022-11-01,"@AntoniaKoppMD Why the rush to get kids jabbed?!

Watch this. And share with parents of young children. 

Meet 12yo Maddie de Garay who was in Pfizer's medical trial

(Includes Dr Robert Malone and @RobertKennedyJr)

#COVID19Vic #VaccineDeaths #CovidVaccine 

https://t.co/y8l3Z25UNk","['COVID19Vic', 'VaccineDeaths', 'CovidVaccine']",0.05,0.2,0.2,0.45,"AntoniaKoppMD Why the rush to get kids jabbed

Watch this And share with parents of young children 

Meet 12yo Maddie de Garay who was in Pfizers medical trial

Includes Dr Robert Malone and RobertKennedyJr

COVID19Vic VaccineDeaths CovidVaccine 

","['pfizers', 'includes dr', 'robert malone', 'robertkennedyjr', 'covid19vic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24563,"Canberra","BN Student at UC and Carer at Baptistcare 💉💉💉",23,372,3137,"False",2022-11-01,"Hmm… is anybody saying close the schools? I thought the narrative was to vaccinate for a safe return!? We know it takes at least two doses of #CovidVaccine to be effective to reduce severeness of #Delta. Was there any research in regards to #Omicron done? https://t.co/ZuLnpXUs3D","['CovidVaccine', 'Delta', 'Omicron']",0.308333333333333,0.566666666666667,0,0,"Hmm is anybody saying close the schools I thought the narrative was to vaccinate for a safe return We know it takes at least two doses of CovidVaccine to be effective to reduce severeness of Delta Was there any research in regards to Omicron done ","['hmm', 'covidvaccine', 'delta was', 'omicron']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24599,"GOD BLESS AMERICA","sick of politicians games",391,388,32321,"False",2022-11-02,"Something is up #CovidVaccine #CovidTesting #COVID https://t.co/fyUjsR7hlB","['CovidVaccine', 'CovidTesting', 'COVID']",0,0,-0.714285714285714,0.857142857142857,"Something is up CovidVaccine CovidTesting COVID ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,"ASHEVILLE, NC","Life,” said Marvin dolefully, “loathe it or ignore it, you can’t like it. 🇺🇸",68,19,3660,"False",2022-11-05,"Virus Expert Just Issued This """"Very Contagious"""" Warning

#news #coronavirustips #coronavirus #covidvaccine
https://t.co/Ftk1APtNIh","['news', 'coronavirustips', 'coronavirus', 'covidvaccine']",0.2,0.3,0,0,"Virus Expert Just Issued This Very Contagious Warning

news coronavirustips coronavirus covidvaccine
","['virus', 'expert just issued', 'contagious warning']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24766,"CLINTWOOD, VA 🇺🇸","Respect other people's feelings. It might mean nothing to you, but it could mean everything to them.",78,25,2994,"False",2022-11-05,"Symptoms COVID Patients Say They've Had Most

#coronavirus #covidvaccine #news #doctors #health #coronavirustips #coronavirussymptoms
https://t.co/ilIA5VdvsP","['coronavirus', 'covidvaccine', 'news', 'doctors', 'health', 'coronavirustips', 'coronavirussymptoms']",0.5,0.5,-0.25,0.583333333333333,"Symptoms COVID Patients Say Theyve Had Most

coronavirus covidvaccine news doctors health coronavirustips coronavirussymptoms
","['covid patients say']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24821,"USA","Andhravilas Gives you  #Tollywood #Bollywood film News,#AndhraPradesh #Telangana News,#National    #Health #Business  #Trending Visit
https://t.co/vJFjY4CwOT",2587,93,27,"False",2022-11-01,"Lata Mangeshkar tests Covid positive, admitted to ICU https://t.co/8ZgxZ6W5Op #indiapolitics #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #KCR #CovidVaccine 

Mumbai, Jan 11 - Veteran playback singer and Bharat Ratna Lata Mangeshkar has tested positive and has been a…","['indiapolitics', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'KCR', 'CovidVaccine']",0.151515151515152,0.363636363636364,0,0,"Lata Mangeshkar tests Covid positive admitted to ICU  indiapolitics Breakingnews Indiapolitics AndhraPolitics NewsFeed KCR CovidVaccine 

Mumbai Jan 11  Veteran playback singer and Bharat Ratna Lata Mangeshkar has tested positive and has been a","['lata', 'mangeshkar', 'covid', 'icu', 'breakingnews indiapolitics', 'andhrapolitics', 'newsfeed', 'mumbai jan', 'veteran', 'bharat ratna lata mangeshkar']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24949,"Hilton Head Island, SC","Retired and loving it!",4,41,236,"False",2022-11-06,"@amyklobuchar You lost this argument after forcing people to get an experimental drug all this last year. #COVIDVACCINE #EnemyOfThePeople #mRNA #Hypocrisy","['COVIDVACCINE', 'EnemyOfThePeople', 'mRNA', 'Hypocrisy']",0.05,0.233333333333333,0.75,0.95,"amyklobuchar You lost this argument after forcing people to get an experimental drug all this last year COVIDVACCINE EnemyOfThePeople mRNA Hypocrisy","['covidvaccine', 'hypocrisy']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25044,"𝐆𝐥𝐚𝐬𝐠𝐨𝐰, Scotland","𝓨𝓸𝓾𝓻 𝓸𝓷𝓵𝓲𝓷𝓮 𝓫𝓮𝓪𝓾𝓽𝔂 𝓫𝓲𝓫𝓵𝓮!
 𝓗𝓪𝓲𝓻, 𝓑𝓮𝓪𝓾𝓽𝔂 𝓪𝓷𝓭 𝓛𝓲𝓯𝓮𝓼𝓽𝔂𝓵𝓮 𝓪𝓭𝓿𝓲𝓬𝓮, 𝓽𝓾𝓽𝓸𝓻𝓲𝓪𝓵𝓼 𝓪𝓷𝓭 𝓻𝓮𝓿𝓲𝓮𝔀𝓼 ✨",244,647,100,"False",2022-11-01,"Would like to know if any of my followers have had a change in menstrual cycle after taking the covid 19 jab or booster ? details ? discussions ? Lets open up... #bloggers #CovidVaccine #periods","['bloggers', 'CovidVaccine', 'periods']",0,0.5,0,0,"Would like to know if any of my followers have had a change in menstrual cycle after taking the covid 19 jab or booster  details  discussions  Lets open up bloggers CovidVaccine periods","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25156,"Arlington, TN 🇺🇸","🇺🇸 I must be a mermaid, Rango. I have no fear of depths and a great fear of shallow living. 🇺🇸",80,132,3247,"False",2022-11-05,"Surgeon General Has COVID and This Warning

#coronavirus #covidvaccine #news #coronavirustips #health
https://t.co/gILdXPhUzr","['coronavirus', 'covidvaccine', 'news', 'coronavirustips', 'health']",0.05,0.5,0.233333333333333,0.625,"Surgeon General Has COVID and This Warning

coronavirus covidvaccine news coronavirustips health
","['has covid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25211,"127.0.0.1","""""There wouldn't be any highs without lows"""" - @Ceb 
-
♥ #Gaming
♥ @OGesports, @Atletico, @Argentina
-
 LFM: https://t.co/v8PCf5LOVs - MAL: https://t.co/pgNComvOrI",279,244,7209,"False",2022-11-01,"What?!
The benefit of the vaccine is less the 1%?

For what did I take the 2 doses for?
Less than 1% benefit....

Unbelievable.

#CovidVaccine https://t.co/JOPvvGKn52","['CovidVaccine']",-0.194444444444444,0.377777777777778,1,1,"What
The benefit of the vaccine is less the 1

For what did I take the 2 doses for
Less than 1 benefit

Unbelievable

CovidVaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25329,"","British with Korean Ancestry. Against Medical Apartheid and the whole general Covid hysteria. Lover of Man Utd, Tennis and Cats.",1004,1462,10948,"False",2022-11-05,"Wow, first time I have heard someone state booster has the potential to render your immune system useless
#VaccineSideEffects 
#COVIDVACCINE https://t.co/PzNXc0Szro","['VaccineSideEffects', 'COVIDVACCINE']",-0.0375,0.633333333333333,0.0625,0.225,"Wow first time I have heard someone state booster has the potential to render your immune system useless
VaccineSideEffects 
COVIDVACCINE ","['wow', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25331,"Parler/Telegram @SuperImmune","The truth about health. Promote what's real & expose what's not. A robust immune system & functional fitness are the key to the best version of you.",3610,4971,5302,"False",2022-11-02,"No .... there's no link between #HIV &amp; #CovidVaccine 
#HIVTestingWeek https://t.co/oGukCzaB53","['HIV', 'CovidVaccine', 'HIVTestingWeek']",0,0,0.4,0.533333333333333,"No  theres no link between HIV amp CovidVaccine 
HIVTestingWeek ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25361,"","See the good in the world.
| Social Speaker| Journal love| Influencer",1989,4953,4843,"False",2022-11-01,"Jammu and Kashmir lieutenant governor #ManojSinha launched the #BoosterDose vaccination drive for healthcare and frontline workers. #CovidVaccine #BoosterVaccine https://t.co/WQzCfOr9YZ","['ManojSinha', 'BoosterDose', 'CovidVaccine', 'BoosterVaccine']",0,0,0.411111111111111,0.422222222222222,"Jammu and Kashmir lieutenant governor ManojSinha launched the BoosterDose vaccination drive for healthcare and frontline workers CovidVaccine BoosterVaccine ","['jammu', 'kashmir', 'manojsinha', 'boosterdose', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25364,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-05,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 11/05 at 10:30AM
FREE Slots 0
PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 1105 at 1030AM
FREE Slots 0
PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25641,"Khayelitsha,Cape Town","It’s a hub for corporate branding based in Cape Town,specializes in branding and promotional gift items",1491,2774,3070,"False",2022-11-01,"Protect your child for unforeseen circumstances when they get sick 🤒 

There’s variety packages Available for Junior Plan 

Leave your details below the whatsapp link if you will like to be contacted for more info.

https://t.co/kZ8z4m8hd1

#Health4All #GirlTalkZA #CovidVaccine https://t.co/FEaxUkKGcR","['Health4All', 'GirlTalkZA', 'CovidVaccine']",0.0619047619047619,0.585714285714286,0,0,"Protect your child for unforeseen circumstances when they get sick  

Theres variety packages Available for Junior Plan 

Leave your details below the whatsapp link if you will like to be contacted for more info



Health4All GirlTalkZA CovidVaccine ","['junior plan leave', 'health4all']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25675,"Arlington, TX","You must find the place inside yourself where nothing is impossible. 🇺🇸",32,92,2850,"False",2022-11-06,"CDC Chief Gave This Urgent Omicron Update

#news #coronavirus #covidvaccine #coronavirustips #health
https://t.co/vhc1MqLhV8","['news', 'coronavirus', 'covidvaccine', 'coronavirustips', 'health']",0,0,-0.666666666666667,1,"CDC Chief Gave This Urgent Omicron Update

news coronavirus covidvaccine coronavirustips health
","['cdc', 'omicron update']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25692,"https://bullshitman.org/","Analyzing news and politics, documenting all the bullshit. 
Go to https://t.co/umUMLjis3f for curated news free from big tech censorship",9788,10772,21498,"False",2022-11-01,"@libsoftiktok Why the rush to get kids jabbed?!

Watch this. And share with parents of young children. 

Meet 12yo Maddie de Garay who was in Pfizer's medical trial

(Includes Dr Robert Malone and @RobertKennedyJr)

#COVID19Vic #VaccineDeaths #CovidVaccine 

https://t.co/y8l3Z25UNk","['COVID19Vic', 'VaccineDeaths', 'CovidVaccine']",0.05,0.2,0.2,0.45,"libsoftiktok Why the rush to get kids jabbed

Watch this And share with parents of young children 

Meet 12yo Maddie de Garay who was in Pfizers medical trial

Includes Dr Robert Malone and RobertKennedyJr

COVID19Vic VaccineDeaths CovidVaccine 

","['pfizers', 'includes dr', 'robert malone', 'robertkennedyjr', 'covid19vic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25698,"","Surrey Heartlands – a partnership of health and care organisations helping people in Surrey live better and healthier lives",3720,460,2237,"True",2022-11-04,"You can grab a COVID-19 vaccination or booster at a time that suits you this #Ramadan

Book your #CovidVaccine today or walk-in, find out more here 👉 https://t.co/ecnwnSWsQN https://t.co/gaewIrrjHY","['Ramadan', 'CovidVaccine']",0.5,0.5,0.318181818181818,0.5,"You can grab a COVID19 vaccination or booster at a time that suits you this Ramadan

Book your CovidVaccine today or walkin find out more here   ","['covid19', 'ramadan book']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25779,"Pune, India","Sr. Content Writer at GMI, Inc., @itresearchbrief, @CmfeRes",84,230,78,"False",2022-11-01,"Ikea cuts sick pay for self-isolating, unvaccinated workers in the UK @IKEAUK #IKEA #IKEAUK #UK #retail #business #unvaccinated #sickpay #CovidVaccine #vaccination #news 

https://t.co/NOGsGzOh02","['IKEA', 'IKEAUK', 'UK', 'retail', 'business', 'unvaccinated', 'sickpay', 'CovidVaccine', 'vaccination', 'news']",-0.714285714285714,0.857142857142857,0,0,"Ikea cuts sick pay for selfisolating unvaccinated workers in the UK IKEAUK IKEA IKEAUK UK retail business unvaccinated sickpay CovidVaccine vaccination news 

","['ikea', 'uk', 'covidvaccine']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26025,"USA","“Play is the highest form of research.” – Albert Einstein .... Ideas are NOT my own. Don't shoot me; Always learning from others... I am just a messenger.",834,2247,17385,"False",2022-11-06,"These POS deceivers at the @CDCgov @CDCDirector #CDC #FAUCI ignored #NaturalImmunity @GerardDelaney39 for 2 years to stay on script and promote #COVIDVACCINE uptake. Now read what they say .. finally… https://t.co/uFdI1n88jc","['CDC', 'FAUCI', 'NaturalImmunity', 'COVIDVACCINE']",0,0,0.6,1,"These POS deceivers at the CDCgov CDCDirector CDC FAUCI ignored NaturalImmunity GerardDelaney39 for 2 years to stay on script and promote COVIDVACCINE uptake Now read what they say  finally ","['cdcgov', 'naturalimmunity', 'covidvaccine']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26143,"Chicago, IL","Author of The Corner Queen--La Loca de La Esquina:  A Romance and A Revolution",383,71,67624,"False",2022-11-02,"#Mother's #COVIDVaccine Brings Long-Term Protection to #Baby #COVID #pregnancy @washingtonpost @nytimes @FinancialTimes @WSJhealth @Reuters_Health @Reuters @business @AP @BBC @CNN @MSNBC @thehill @acog @AmerMedicalAssn @CDCgov @DuPageCMS @HHSGov @WHO 
 https://t.co/ld6rEO10i5","['Mother', 'COVIDVaccine', 'Baby', 'COVID', 'pregnancy']",0,0,0,0,"Mothers COVIDVaccine Brings LongTerm Protection to Baby COVID pregnancy washingtonpost nytimes FinancialTimes WSJhealth ReutersHealth Reuters business AP BBC CNN MSNBC thehill acog AmerMedicalAssn CDCgov DuPageCMS HHSGov WHO 
 ","['covidvaccine brings', 'baby covid', 'financialtimes', 'ap', 'amermedicalassn']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26177,"Yay Area!","49ers/SF Giants fan, tech dude, iPhone lover & lover of all things Digital!",1356,2523,4934,"False",2022-11-01,"Facebook postpones return to office, mandates boosters for all employees https://t.co/4lNF8JsiXW $FB $GOOG #CovidVaccine","['CovidVaccine']",0,0,0,0,"Facebook postpones return to office mandates boosters for all employees  FB GOOG CovidVaccine","['facebook', 'fb']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26202,"India","",115,50,1877,"False",2022-11-05,"I Had COVID and This Is the Diet and Exercise Advice I Followed to Recover

#healthy #healthyeating #coronavirustips #covidvaccine #doctors #bodyhealth #coronavirussymptoms
https://t.co/Y1etQgR91S","['healthy', 'healthyeating', 'coronavirustips', 'covidvaccine', 'doctors', 'bodyhealth', 'coronavirussymptoms']",0.5,0.5,0,0,"I Had COVID and This Is the Diet and Exercise Advice I Followed to Recover

healthy healthyeating coronavirustips covidvaccine doctors bodyhealth coronavirussymptoms
","['covid', 'diet', 'exercise']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26337,"Manifest Your Life ➜","I'm looking into my past lives. I'm convinced some of them still owe me money.",265,250,3728,"False",2022-11-05,"Symptoms COVID Patients Say They've Had Most

#doctors #coronavirussymptoms #news #covidvaccine #coronavirus #coronavirustips #health
https://t.co/fsPy9PH35G","['doctors', 'coronavirussymptoms', 'news', 'covidvaccine', 'coronavirus', 'coronavirustips', 'health']",0.5,0.5,-0.25,0.25,"Symptoms COVID Patients Say Theyve Had Most

doctors coronavirussymptoms news covidvaccine coronavirus coronavirustips health
","['covid patients say']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26472,"ÜT: 33.733639,-84.382112","The largest county in Georgia.",16560,3521,10007,"False",2022-11-01,"Protect yourself from #COVID19 by wearing a well-fitting mask, social distancing and washing your hands frequently. If you haven’t had your #COVIDVaccine or booster, now’s the time. Let’s keep each other safe. #MaskUp #VaxUp #BoostUp https://t.co/N9e0dtxLSF","['COVID19', 'COVIDVaccine', 'MaskUp', 'VaxUp', 'BoostUp']",0.127083333333333,0.310416666666667,0,0,"Protect yourself from COVID19 by wearing a wellfitting mask social distancing and washing your hands frequently If you havent had your COVIDVaccine or booster nows the time Lets keep each other safe MaskUp VaxUp BoostUp ","['covid19', 'maskup']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26694,"","- evidence based | against vax passports | the clinical trials are ongoing",466,1526,17298,"False",2022-10-09,"@VikiLovesFACS Viki, If you're so sure the vaccines are safe for unborn babies, will you give every pregnant woman your personal guarantee that neither the Pfizer nor Moderna #covidvaccine will cause injury to their baby now or in the future?","['covidvaccine']",0.266666666666667,0.462777777777778,0,0,"VikiLovesFACS Viki If youre so sure the vaccines are safe for unborn babies will you give every pregnant woman your personal guarantee that neither the Pfizer nor Moderna covidvaccine will cause injury to their baby now or in the future","['vikilovesfacs viki if', 'pfizer', 'moderna']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26890,"","International 🇬🇧🇺🇸 Agent of TRUTH and that's what l will always deliver 💯 Truth Prevails! 💯 The Radical Left will be DEFEATED! #SaveAmerica #FreeAssange",143,183,1501,"False",2022-11-06,"Now #CCP 🇨🇳 Tedros: Monkeypox now representing a real danger! 

Also that #SADS Sudden Adult Death Syndrome as well seems terrible but as yet no explanation of what it is! Hey @DrTedros It's the #COVIDVACCINE💉 https://t.co/nLrvkDMoTT","['CCP', 'SADS', 'COVIDVACCINE']",-0.1625,0.525,0,0,"Now CCP  Tedros Monkeypox now representing a real danger 

Also that SADS Sudden Adult Death Syndrome as well seems terrible but as yet no explanation of what it is Hey DrTedros Its the COVIDVACCINE ","['ccp tedros', 'sads sudden adult death syndrome', 'hey drtedros', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26957,"DESOTO, TX 🇺🇸","Do you know where your breakthrough begins? Your breakthrough begins where your excuses ends.",56,41,2834,"False",2022-11-05,"Virus Expert Just Gave This """"Important"""" Omicron Update

#coronavirustips #covidvaccine #health #news #coronavirus
https://t.co/Wi37gG2S0B","['coronavirustips', 'covidvaccine', 'health', 'news', 'coronavirus']",0.4,1,0,0,"Virus Expert Just Gave This Important Omicron Update

coronavirustips covidvaccine health news coronavirus
","['virus', 'expert just gave', 'omicron update']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27029,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-04,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 11/04 at 04:30PM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 1104 at 0430PM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27084,"Lagos, Nigeria","Urban Planner. Environmentalist. Science Journalist. LEAD Fellow. Founder, EnviroNews Nigeria",6285,4191,30320,"False",2022-11-01,"#Greece donates 1m doses of #CovidVaccine to #Nigeria https://t.co/8p6rmE50Mq via @environewsng
#COVID19","['Greece', 'CovidVaccine', 'Nigeria', 'COVID19']",0,0,0,0,"Greece donates 1m doses of CovidVaccine to Nigeria  via environewsng
COVID19","['greece', 'covidvaccine', 'nigeria', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27191,"","Aujourd'hui ou jamais. N'arrête que si tu le veux. Connaissez-vous la Constitution? Étudiante en droit. 💥💖 Juste c. PGQ 500-17-106705-190 case is still active",52,369,697,"False",2022-11-01,"Immune cells for common cold may recognize SARS-CoV-2
#AssNat #CovidVaccine
#COVID19 #Quebec #Canada
#Health #polqc
https://t.co/T3FkEdoMiw https://t.co/130J1OmslV","['AssNat', 'CovidVaccine', 'COVID19', 'Quebec', 'Canada', 'Health', 'polqc']",-0.45,0.75,-0.133333333333333,0.6,"Immune cells for common cold may recognize SARSCoV2
AssNat CovidVaccine
COVID19 Quebec Canada
Health polqc
 ","['immune', 'sarscov2']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27201,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-04,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 11/04 at 01:30PM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 1104 at 0130PM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27494,"","Fighting for life on Hemodialysis every day.. I am a MAJOR cellphone Nerd. I own the Galaxy Z Fold 3 now. 

Looking for 100 followers.

(Venmo: @bahall777)",59,612,511,"False",2022-11-04,"Pfizer Covid-19 Vaccine # 1 finished. 

I go back in 21 days for the 2nd vaccine then I am clear for transplant on May 17th.

Oh and I shaved.

Gosh I look like a skeleton. 

Go Dodgers!

#kidneytransplant #kidneyfailure #dialysis #CovidVaccine #endstagerenalfailure https://t.co/4pqKgCC2su","['kidneytransplant', 'kidneyfailure', 'dialysis', 'CovidVaccine', 'endstagerenalfailure']",0.0416666666666667,0.127777777777778,0.33125,0.75,"Pfizer Covid19 Vaccine  1 finished 

I go back in 21 days for the 2nd vaccine then I am clear for transplant on May 17th

Oh and I shaved

Gosh I look like a skeleton 

Go Dodgers

kidneytransplant kidneyfailure dialysis CovidVaccine endstagerenalfailure ","['pfizer', 'covid19 vaccine', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
