"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
70009,2.84120541788383e-09,"","",2,53,825,"False",2020-04-09,"Lol, its funny how Trump is using the Covid Vaccine as his momentum to win the re-election. I honestly just hope th… https://t.co/GEaY3RWJTT","[]",0.6125,0.75,0,0,"Lol its funny how Trump is using the Covid Vaccine as his momentum to win the reelection I honestly just hope th ","['trump', 'covid vaccine']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
72280,0.0668209088419267,"Kanpur","Medical student",8,60,1649,"False",2020-04-09,"@anubha1812 @ithappensinkota @advocate_alakh @LicypriyaK #NEET postponement appeal is rejected by #SupremeCourt
Whe… https://t.co/CaZ5CviMub","['NEET', 'SupremeCourt']",0,0,0,0,"anubha1812 ithappensinkota advocatealakh LicypriyaK NEET postponement appeal is rejected by SupremeCourt
Whe ","['licypriyak', 'supremecourt']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74862,0.0519033416911942,"New York, NY","RegentAtlantic is a fee-only wealth management firm located in Morristown, New Jersey and New York, NY",278,111,70,"False",2020-04-11,"#SURVEY: Which one of the categories listed in our proprietary #PandemicScorecard are you most concerned about? Sha… https://t.co/55tGWuOacz","['SURVEY', 'PandemicScorecard']",0.5,0.5,0.0242424242424242,0.436363636363636,"SURVEY Which one of the categories listed in our proprietary PandemicScorecard are you most concerned about Sha ","['pandemicscorecard', 'sha']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75307,0.103880611946734,"","#commonsense......",37,96,405,"False",2020-04-09,"I’m going to screen shot this and post it..the day today is 09/04/2020..and I promise you when a #CovidVaccine come… https://t.co/k4PDWCmO5k","['CovidVaccine']",0,0,0,0,"Im going to screen shot this and post itthe day today is 09042020and I promise you when a CovidVaccine come ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78723,0.0335695885693005,"London","Science Correspondent Sky News. BAFTA winner. Award winning documentary maker. Leading Sky’s environment coverage & @SkyOceanRescue campaign Thomas.moore@sky.uk",6223,331,556,"True",2020-04-11,"#CovidVaccine: UK taskforce chief says she is 50% confident that all vulnerable people will have access to a… https://t.co/QOBZ13ymKO","['CovidVaccine']",0,0.666666666666667,0.25,0.375,"CovidVaccine UK taskforce chief says she is 50 confident that all vulnerable people will have access to a ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81559,0.0266449880919869,"Manchester, England","Bespoke management consultancy helping companies improve business processes, deliver better projects and prepare for future growth",262,272,1406,"False",2020-04-09,"A Word on Alice Kan https://t.co/8btcbXhQth
 
Read our latest blog post on why we couldn't be prouder of @alicekan6… https://t.co/XS9UC4HVCy","[]",0.5,0.9,0.25,0.3125,"A Word on Alice Kan 
 
Read our latest blog post on why we couldnt be prouder of alicekan6 ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82487,0.0416372874898683,"Nyon, Switzerland","PhD, Expert Future of Work(ers) & Politics of Tech. Workers' Voice. Affiliate FAOS, DK. Global keynote speaker | 💯ethicsinAI influencer Tech4Good |",3189,2293,7851,"False",2020-04-11,"Some media reporting that any possible #CovidVaccine will be tested on the elderly first.The risks are very high an… https://t.co/Rr6NN2aE55","['CovidVaccine']",0.104,0.851,0,0.0625,"Some media reporting that any possible CovidVaccine will be tested on the elderly firstThe risks are very high an ","['covidvaccine', 'firstthe']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84391,0.184126758643654,"Canada","Trauma-informed Therapy, Grief Therapy, Research & Evidence-Informed Education, Advocate for People Living with Disabilities, Human Rights Activist",2960,2975,2754,"False",2020-04-11,"Yeah Canada! #Science #Antibodies #CovidVaccine https://t.co/YfD5ycXHoF","['Science', 'Antibodies', 'CovidVaccine']",0,0,-0.4,0.15,"Yeah Canada Science Antibodies CovidVaccine ","['canada science antibodies']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84685,1.07154963140377e-09,"Raipur","Daily English National Newspaper, Raipur (Chhattisgarh) Edition. Editor-Sujeet Kumar (@SujeetIndia).",1242,63,2657,"False",2020-04-09,"#India again reports over 83,000 #Covid cases and 1,000 plus deaths in past 24 hours.
@ChhattisgarhCMO @HealthCgGov… https://t.co/fgIR2fnNU6","['India', 'Covid']",-0.25,0.25,0,0,"India again reports over 83000 Covid cases and 1000 plus deaths in past 24 hours
ChhattisgarhCMO HealthCgGov ","['india', 'chhattisgarhcmo']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87891,0.0515131654888267,"Hyderabad, India","Prime9 News is a new age 24 Hours Telugu news channel provides unbiased and comprehensive news and entertainment programs in Telugu states and for India.",1128,277,10,"False",2020-04-11,"Prime Minister and Vice-President of the United Arab Emirates (UAE), as well as the ruler of Dubai, Sheikh Mohammed… https://t.co/4Syw3QGD1i","[]",0,0,0.136363636363636,0.454545454545455,"Prime Minister and VicePresident of the United Arab Emirates UAE as well as the ruler of Dubai Sheikh Mohammed ","['vicepresident', 'united arab emirates', 'dubai sheikh mohammed']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88576,0.0880920381318296,"","I was once a mediocre YouTuber. Now I have an average website @ https://t.co/QP6Zv45aBK.",9,35,13,"False",2020-04-11,"@meal_prep_bags @GileadSciences @DrFaucci @BBCBreaking @itvnews @piersmorgan It’s certainly worth looking into. May… https://t.co/2JNey7Pp3H","[]",0.3,0.1,-0.325,0.7,"mealprepbags GileadSciences DrFaucci BBCBreaking itvnews piersmorgan Its certainly worth looking into May ","['drfaucci']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88796,0.10776277082248,"Bradford","Hi I'm an autistic YouTuber, radio presenter, who's interested in weather, social media, marketing, business, journalism, news stories, video gaming and autism.",423,181,9715,"False",2020-04-11,"Absolutely hilarious https://t.co/v3Ol6vj4WB

#AllIWantForChristmasIsYou #COVID19 #COVID #CovidVaccine… https://t.co/6lksHUfTxh","['AllIWantForChristmasIsYou', 'COVID19', 'COVID', 'CovidVaccine']",0.5,1,0.0277777777777778,0.255555555555556,"Absolutely hilarious 

AllIWantForChristmasIsYou COVID19 COVID CovidVaccine ","['alliwantforchristmasisyou']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91913,0.0216609258005099,"Toronto, Canada","More a collection of bookmarks to remember articles read, and to be read, than anything else. (Re-)Tweet is not necessarily an endorsement.",9,605,141,"False",2020-04-09,"1/ #Trump’s Vaccine Can’t Be Trusted | @ForeignPolicy

“If a #vaccine comes out before the #election, there are goo… https://t.co/fmpw0MFwMF","['Trump', 'vaccine', 'election']",0,0,0.25,0.75,"1 Trumps Vaccine Cant Be Trusted  ForeignPolicy

If a vaccine comes out before the election there are goo ","['trumps vaccine cant be']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92995,0.352978354193044,"Gurgaon","An Avid Reader, Honest Writer. Reads for Learning to Live, Writes for Creating Awareness. Now writing @Launchora & at Linkedin",572,501,2231,"False",2020-04-09,"Covid19: Life Must Go On https://t.co/wAcOFK1dV6 via @launchora #CovidVaccine #COVID #Covid_19 #COVID19… https://t.co/vJKkdxtrV0","['CovidVaccine', 'COVID', 'Covid_19', 'COVID19']",0,0,0.328787878787879,0.8,"Covid19 Life Must Go On  via launchora CovidVaccine COVID Covid19 COVID19 ","['covid19', 'life must go on', 'covidvaccine', 'covid19 covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93056,0.142879141040394,"","Be smart, educate yourself, but be kind and humble. Be happy and live well.",41,194,5309,"False",2020-04-11,"It’s November 4th. 
Is #COVID19 over?  
Is there a #CovidVaccine?","['COVID19', 'CovidVaccine']",0,0,0.31012987012987,0.688571428571429,"Its November 4th 
Is COVID19 over  
Is there a CovidVaccine","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95500,0.00773398382158106,"Bangladesh","Researcher. Optimist. Realist. Pragmatist. Analyse Foreign Affairs, Security, Extremism, #Rohingya crisis. #PVE #CVE #PCVE",1258,596,1106,"False",2020-04-09,"Quoted in this article on vax diplomacy by the two Asian regional powers - China and India vie for clout in Banglad… https://t.co/8dSrirZQY6","[]",0,0,-0.125,0.125,"Quoted in this article on vax diplomacy by the two Asian regional powers  China and India vie for clout in Banglad ","['asian', 'china', 'india', 'banglad']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96534,0.0431268275853509,"Northern California","Neither race, religion, nationality, wealth, education or gender, gives you privilege. Human rights mean equal rights.
RT not endorsement
No lists please.",1430,1436,14002,"False",2020-04-09,"@abc7newsbayarea 
@KateABC7 
Same day #DanielPrude video made public, NC issues warning it's illegal to vote 2x,… https://t.co/IlfJ2g89JG","['DanielPrude']",-0.166666666666667,0.230555555555556,-0.104166666666667,0.345833333333333,"abc7newsbayarea 
KateABC7 
Same day DanielPrude video made public NC issues warning its illegal to vote 2x ","['kateabc7 same', 'danielprude']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96932,0.0330516812581867,"Kanpur","Medical student",8,60,1649,"False",2020-04-09,"@LicypriyaK #NEET postponement appeal is rejected by #SupremeCourt
When humanity is within striking range of… https://t.co/Z0l3Ez1z8g","['NEET', 'SupremeCourt']",0.5,1,0,0,"LicypriyaK NEET postponement appeal is rejected by SupremeCourt
When humanity is within striking range of ","['licypriyak', 'neet', 'supremecourt']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
