"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
5135,"","Grandpa",143,72,1835,"False",2021-11-20,"@Siobhan_Baillie 

#JCVI must release the minutes urgently where they didn’t support roll out of #CovidVaccine to 12-15 yr olds. 

These are our #kids… THE most precious. 

Trust and engagement is threatened by not releasing.

Response to @UsforThemUK under FOIA is unacceptable. https://t.co/mPcxLKuDxb","['JCVI', 'CovidVaccine', 'kids']",0.5,0.75,0,0,"SiobhanBaillie 

JCVI must release the minutes urgently where they didnt support roll out of CovidVaccine to 1215 yr olds 

These are our kids THE most precious 

Trust and engagement is threatened by not releasing

Response to UsforThemUK under FOIA is unacceptable ","['siobhanbaillie', 'jcvi', 'covidvaccine', 'usforthemuk', 'foia']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,"London, England","GP Trainee @NHS | Exercise enthusiast | Sports Med MSc Graduate @QMULSportExMed | @ChelseaFC Academy (Part-time/Locum Doctor) |",82,833,217,"False",2021-12-02,"If you want to know where we are at with covid-19 in the U.K., read this excellent thread #COVID19 #Covid19UK… https://t.co/sUxqvxhAXI","['COVID19', 'Covid19UK']",1,1,0,0,"If you want to know where we are at with covid19 in the UK read this excellent thread COVID19 Covid19UK ","['uk', 'covid19']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,"All over","Democracy is fragile! GQP lives by voter suppression. Musician, ex-marketer, 2x Columbia grad, Ross Bagdasarian🇦🇲 & Boston sports fan. Blocked by Osteen🤣",1156,812,29910,"False",2021-12-04,"@MeidasTouch @EmpathyNow Why won't some people get the #CovidVaccine? Because they think it'll put Bill Gates' micr… https://t.co/t58pFtlqlF","['CovidVaccine']",0,0,0,0.5,"MeidasTouch EmpathyNow Why wont some people get the CovidVaccine Because they think itll put Bill Gates micr ","['empathynow', 'covidvaccine', 'bill gates']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5199,"West Hollywood, CA","Cray Cray Stuff on the west coast",50,213,190,"False",2021-12-02,"@claudiatenney @RepJohnKatko @EliseStefanik @SenJohnMannion

@NYGovCuomo &amp; @melissadderosa made significant changes… https://t.co/Wrt6ZmFbrC","[]",0.375,0.875,0,0,"claudiatenney RepJohnKatko EliseStefanik SenJohnMannion

NYGovCuomo amp melissadderosa made significant changes ","['repjohnkatko']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214,"Chicago, IL","We are a primary and urgent care clinic in Lincoln Park, Chicago. Open 7 days a week. #HealthcareEvolved",279,1512,50,"False",2021-12-01,"At last! COVID-19 vaccination day at Innovative. So many smiles under these masks.  #COVIDvaccine #beatCOVID… https://t.co/G6R67NFYzt","['COVIDvaccine', 'beatCOVID']",0.333333333333333,0.522222222222222,0.2,0.5,"At last COVID19 vaccination day at Innovative So many smiles under these masks  COVIDvaccine beatCOVID ","['covid19', 'innovative', 'covidvaccine', 'beatcovid']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,"","Producer at @accessonline, 3x #Emmy Winning Field Producer formerly w/ @etnow. Hampton Roads native, avid #Gator, #Patriot and #Dodger fan.",662,1070,1204,"True",2021-12-03,"If you’re wondering when you can get the vaccine well...... #vaccine #letsdothis #CovidVaccine… https://t.co/gl1uul2096","['vaccine', 'letsdothis', 'CovidVaccine']",0,0,0.25,0.583333333333333,"If youre wondering when you can get the vaccine well vaccine letsdothis CovidVaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,"","💫 Photographer & Artist     Purveyor of Perception      
'it’s not the gold coins in your pocket…   it's the gold coins in your mind'  

she/her",846,1095,58889,"False",2021-12-01,"@ScottWAtlas nice to see you have your priorities straight. 
375,000+ 

but you do you. 

#COVID19 #CovidVaccine #VaccinesSaveLives","['COVID19', 'CovidVaccine', 'VaccinesSaveLives']",0.4,0.7,0,0,"ScottWAtlas nice to see you have your priorities straight 
375000 

but you do you 

COVID19 CovidVaccine VaccinesSaveLives","['scottwatlas', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,"Mumbai, India","",44,103,3481,"False",2021-11-16,"Today's @timesofindia Mumbai front page story. """"Hosps improvise as unused Covid vax doses near expiry"""". """"Experts hope India will soon come up with policy to vaccinate kids, which will help clear out near-expired doses"""". @GKangInd #CovidVaccine #covishield #COVID19 https://t.co/YWiV3B7OJV","['CovidVaccine', 'covishield', 'COVID19']",0.1,0.391666666666667,0,0,"Todays timesofindia Mumbai front page story Hosps improvise as unused Covid vax doses near expiry Experts hope India will soon come up with policy to vaccinate kids which will help clear out nearexpired doses GKangInd CovidVaccine covishield COVID19 ","['mumbai', 'india', 'gkangind', 'covid19']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,"","Whether you like it or not, these are the facts in the end. Choose wisely. ❌ If you research, everything is true. Not Anti Vaxx. Just Faxx.",21,72,349,"False",2021-11-25,"🌐 ”If I get vaccinated, at least I won’t be contagious to others – right?” 

Government: “NO. the vaccine doesn’t stop transmission.”
#COVID19 #COVID19Vaccine #Covid_19 #Covaxin #COVID19AB #Covid #CovidVaccine #","['COVID19', 'COVID19Vaccine', 'Covid_19', 'Covaxin', 'COVID19AB', 'Covid', 'CovidVaccine']",-0.0071428571428571,0.467857142857143,0.525,0.775," If I get vaccinated at least I wont be contagious to others  right 

Government NO the vaccine doesnt stop transmission
COVID19 COVID19Vaccine Covid19 Covaxin COVID19AB Covid CovidVaccine ","['covid19', 'covid19 covaxin', 'covid covidvaccine']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,"Pakistan","A digital web news network of Pakisan prevailing truth, justice and accountability shunning corruption, injustice, crime and terrorism. #BaaghiTV",43471,7,1424,"True",2021-12-03,"Coronavirus vaccine drive for the elderly kicks off in Punjab
https://t.co/F9YYv1LN69
#BaaghiTV #COVID19 #vaccine… https://t.co/sbOPTfuO94","['BaaghiTV', 'COVID19', 'vaccine']",0,0,0,0,"Coronavirus vaccine drive for the elderly kicks off in Punjab

BaaghiTV COVID19 vaccine ","['coronavirus', 'punjab', 'baaghitv']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,"Ukraine","Just a Guy from the UK 🇬🇧 Now living a fantastic life in Kharkiv Ukraine🇺🇦  #Trump2020🇺🇲🇺🇲#Conservative  
Parler👉NoNewNormal72
Gab👉 NoNewNormal72",5566,5158,5118,"False",2021-12-02,"Care home deaths in the increase after the #COVIDVaccine https://t.co/QfWesJu6lx","['COVIDVaccine']",0,0,0.4,0.9,"Care home deaths in the increase after the COVIDVaccine ","['care', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",32,0,0,"False",2021-11-20,"45+ #RURAL #Bengaluru #CovidVaccine Availability for 20/11 at 12:30PM
FREE Slots 0
PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.2,0.4,"45 RURAL Bengaluru CovidVaccine Availability for 2011 at 1230PM
FREE Slots 0
PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,"Glasgow, Scotland","Common sense advocate. My blog aims to focus on social challenges and potential solutions. Please visit, read and comment!",352,1103,525,"False",2021-11-14,"The first lesson from the #CovidVaccine was that politicians aren't doctors so they follow the money first, science is optional. At best. #COVID19","['CovidVaccine', 'COVID19']",0.5,0.322222222222222,-0.0888888888888889,0.522222222222222,"The first lesson from the CovidVaccine was that politicians arent doctors so they follow the money first science is optional At best COVID19","['covidvaccine', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,"Hilton Head Island, SC","5-6 p.m. anchor for @WJCLnews. @universityofky alum. Dog mom. Coffee enthusiast. RTs ≠ endorsements. Opinions are my own. Story idea? riley.miller@hearst.com.",2132,1114,7034,"True",2021-12-02,"An update on the #COVIDVaccine front: https://t.co/SVyZWJbeop","['COVIDVaccine']",0,0,0.6,1,"An update on the COVIDVaccine front ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,"Des Moines, Iowa","Author weird ass books (https://t.co/v2ehAJ2Ve5) and award-winning short stories. Taste the weirdness. Read the weird assness! #WritingCommunity",22510,16751,35722,"False",2021-12-03,"Last year, I posted this... simpler times... #COVID19 #CovidVaccine #FridayMotivation #FridayVibes #FridayThoughts https://t.co/i3TbTPuiZs","['COVID19', 'CovidVaccine', 'FridayMotivation', 'FridayVibes', 'FridayThoughts']",0,0.0666666666666667,-0.375,0.766666666666667,"Last year I posted this simpler times COVID19 CovidVaccine FridayMotivation FridayVibes FridayThoughts ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,"","Nationalist, Avid tweeter, News Junkie, Retweets not necessarily endorsement",515,258,8136,"False",2021-11-12,"@MinhazMerchant What a major feat for India and what a major contribution to mankind's fight against #SARSCoV2

#CovidVaccine","['SARSCoV2', 'CovidVaccine']",0.0625,0.5,0.125,1,"MinhazMerchant What a major feat for India and what a major contribution to mankinds fight against SARSCoV2

CovidVaccine","['india', 'sarscov2']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",32,0,0,"False",2021-11-15,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 15/11 at 05:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:684, Dose2:634
#COVAXIN - Dose1:474, Dose2:425","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 1511 at 0530PM
FREE Slots 0
PAID Slots 
COVISHIELD  Dose1684 Dose2634
COVAXIN  Dose1474 Dose2425","['bbmp bengaluru', 'free', 'paid slots', 'covishield dose1684 dose2634']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,"Calgary, Alberta, Canada.","Pastor @FLCCalgary, Prez @ABPastoralCare. Co-Prez Hope & Safety for Refugees @BlueJays fan. Opera Nerd. 5w4. Tweets my own. He/him/his #MindfulMasculinity",2064,3344,26106,"False",2021-12-03,"I’m loving seeing all the posts and pics of people getting their shot. Signs of hope. #COVID19AB #CovidVaccine #COVID19","['COVID19AB', 'CovidVaccine', 'COVID19']",0.6,0.95,0.6,1,"Im loving seeing all the posts and pics of people getting their shot Signs of hope COVID19AB CovidVaccine COVID19","['covid19ab']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,"New Zealand","I am a hobbyist photographer and love being out and amongst Nature and just being at peace with the simple things that are around in Nature!",2314,3225,195167,"False",2021-11-14,"Covid 19 Delta outbreak - The 90% Project: Video shows how mRNA vaccine works against virus, via @nzherald https://t.co/s32iM06YLk #COVIDisAirborne #COVID19 #CovidVaccine #covid_19 #mRNA #Covid #vaccine #vaccinated #health #science #who","['COVIDisAirborne', 'COVID19', 'CovidVaccine', 'covid_19', 'mRNA', 'Covid', 'vaccine', 'vaccinated', 'health', 'science', 'who']",0,0,0.25,0.478571428571429,"Covid 19 Delta outbreak  The 90 Project Video shows how mRNA vaccine works against virus via nzherald  COVIDisAirborne COVID19 CovidVaccine covid19 mRNA Covid vaccine vaccinated health science who","['mrna', 'covidisairborne', 'mrna covid']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5507,"Does an Eagle make a nest?","👉Stoic.
👉I delete my tweets & start afresh.",84,15,1533,"False",2021-11-17,"AFTER THOUGHT OF @POTUS 
or fooling the world?
Can anyone fool the ppl all the time? 
#FalseFlags of #American Presidents: American &amp; #European authors hv proved cheating. They have even questioned landing on the moon.
Enough is being said on #CovidVaccine, money minting machine. https://t.co/ubrVmrsdz3","['FalseFlags', 'American', 'European', 'CovidVaccine']",0,0.125,0,0,"AFTER THOUGHT OF POTUS 
or fooling the world
Can anyone fool the ppl all the time 
FalseFlags of American Presidents American amp European authors hv proved cheating They have even questioned landing on the moon
Enough is being said on CovidVaccine money minting machine ","['falseflags', 'american', 'american', 'european', 'covidvaccine']",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,"Chennai, India","Education and Technology with Humanity",111,148,455,"False",2021-11-11,"#CovidVaccine  #India
  -- Deadlock on Indemnity Clause Keeps US Vaccines From Indian Market 

https://t.co/OueZaR4nEv","['CovidVaccine', 'India']",0,0,0,0,"CovidVaccine  India
   Deadlock on Indemnity Clause Keeps US Vaccines From Indian Market 

","['covidvaccine', 'india', 'indemnity clause keeps', 'indian']",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5533,"Houston , TX","Girl Boss♥️,Co-Founder of Stepping Into Strength (SIS)👠JY Lion, Owner of SheaByMichelle LLC, Delta Sigma Theta🐘♥️",644,2425,1977,"False",2021-12-03,"The kids need to be vaccinated. #CovidVaccine #COVID19Vaccination #COVID","['CovidVaccine', 'COVID19Vaccination', 'COVID']",0,0,0,0,"The kids need to be vaccinated CovidVaccine COVID19Vaccination COVID","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,"Toronto, Canada","Hospitalist Division Head & Quality Med Dir @SinaiHealth | Implementation lead @ChoosingWiselyCA | @BMJ_Qual_Saf Assoc Editor | Tweets are my own",787,429,3839,"False",2021-12-01,"Pregnant and lactating women should be offered the #CovidVaccine @SOGCorg statement https://t.co/IOUULUQswo","['CovidVaccine']",0.333333333333333,0.5,0.6,1,"Pregnant and lactating women should be offered the CovidVaccine SOGCorg statement ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",32,0,0,"False",2021-11-13,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 13/11 at 02:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:98, Dose2:91
#COVAXIN - Dose1:99, Dose2:97
#SPUTNIKV - Dose1:48, Dose2:49","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.2,0.4,0.2,0.4,"45 URBAN Bengaluru CovidVaccine Availability for 1311 at 0230PM
FREE Slots 0
PAID Slots 
COVISHIELD  Dose198 Dose291
COVAXIN  Dose199 Dose297
SPUTNIKV  Dose148 Dose249","['urban bengaluru', 'free', 'paid slots', 'covishield dose198 dose291', 'dose199 dose297', 'dose148 dose249']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,"Newport Beach, CA","Real estate agent representing clients in Orange County in sunny Southern California! Sellers, buyers, resale homes, custom homes, new homes.",24,51,790,"False",2021-11-11,"Spoke w/someone who works in a pediatric dept:  says they are seeing HUGE # of blood clots/other adverse affects in kids &amp; data being compiled by Kaiser w/not be shared 'til 2023. Truth matters. https://t.co/0AKkCFzRRX #covid #CovidVaccine","['covid', 'CovidVaccine']",0.4,0.9,0.112121212121212,0.251515151515152,"Spoke wsomeone who works in a pediatric dept  says they are seeing HUGE  of blood clotsother adverse affects in kids amp data being compiled by Kaiser wnot be shared til 2023 Truth matters  covid CovidVaccine","['spoke', 'huge', 'kaiser', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,"","Woman, mother, daughter, immigrant, colored, human, physician, Tibetan.",21,19,1203,"False",2021-11-11,"My #vaccinechampion 9yo son gets his 1st #covidvaccine dose today. Every day closer to #HerdImmunity. https://t.co/NTLbvQFWiG","['vaccinechampion', 'covidvaccine', 'HerdImmunity']",0,0,0,0.1,"My vaccinechampion 9yo son gets his 1st covidvaccine dose today Every day closer to HerdImmunity ","['herdimmunity']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,"Mumbai, India","☞Live young, live free.👊
From City of Nawabs☞Lucknow 🕌
🎉Adventurous🎊Fun Loving🎡Live in Present🎢
🍰 26th August🎁Virgo ♈
Loving to be in Mumbai🌃",22,25,78,"False",2021-11-19,"In Mumbai, now a days🤣🤣🤣

#CovidVaccine #CoWIN #vaccine https://t.co/auHzPEMEk2","['CovidVaccine', 'CoWIN', 'vaccine']",0,0,0.278787878787879,0.616666666666667,"In Mumbai now a days

CovidVaccine CoWIN vaccine ","['mumbai', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5578,"Albany, N.Y.","UK-born VP of #PR @RueckertAd | #PublicRelations #MediaRelations #Marketing #SocialMedia #CommsStrategy | #Photography | #COYS ⚽️ | EParham@bu.edu",1846,1562,5714,"False",2021-12-01,".@Agilman, CEO of @Comm_Core, Explains How CEOs Can Apply the Lessons of the 1982 #Tylenol Crisis to the Rollout of… https://t.co/SPaTv8SUMa","['Tylenol']",0,0,0,0,"Agilman CEO of CommCore Explains How CEOs Can Apply the Lessons of the 1982 Tylenol Crisis to the Rollout of ","['agilman', 'commcore explains how', 'lessons', 'tylenol crisis', 'rollout']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,"#Polonia❤️🇵🇱🇬🇷","""""Only those who have their innate immunity intact have a chance to survive"""" - Geert Vanden Bossche

Rozbudzic swiadomosc, bo dzieki temu mozna sie obronic.",4030,4957,145303,"False",2021-11-23,"Kidney damage (minimal change disease; = damage of tiny blood vessels in the kidney) 10 days after the 1st dose of the #Covidvaccine #Pfizergate https://t.co/7ov3xq0kKw
Case of a 60-year-old man. https://t.co/tFFoZ1jHck","['Covidvaccine', 'Pfizergate']",-0.05,0.55,0,1,"Kidney damage minimal change disease  damage of tiny blood vessels in the kidney 10 days after the 1st dose of the Covidvaccine Pfizergate 
Case of a 60yearold man ","['kidney', 'covidvaccine pfizergate case']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,"New Delhi","News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",13339289,476,6,"True",2021-12-01,"First flight carrying #CovidVaccine reaches Delhi

#Covid19 LIVE updates: https://t.co/5ajGhtVct8 https://t.co/cB1BIPHnuF","['CovidVaccine', 'Covid19']",0.193181818181818,0.416666666666667,-0.0238095238095238,0.0476190476190476,"First flight carrying CovidVaccine reaches Delhi

Covid19 LIVE updates  ","['covidvaccine', 'delhi covid19']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,"Florham Park, NJ","Trying to reunite with my partner in Australia, after almost 1 year of separation and 60+ exemption refusals. Click, Sign, Help!
https://t.co/SdIVqYOQcj…",106,240,1039,"False",2021-12-03,"Including: relationship cert., #CovidVaccine card, negative #COVID19 test, dated text logs, dated photos, dated vid… https://t.co/qVtNBiTCkr","['CovidVaccine', 'COVID19']",-0.3,0.4,0,0,"Including relationship cert CovidVaccine card negative COVID19 test dated text logs dated photos dated vid ","['covidvaccine', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,"پاکستان","Pakistan's first civic and independent news aggregation service. Automated and collated on a continuous basis.",86,181,34,"False",2021-12-03,"2,701 new cases 54 COVID-19 deaths reported in 24 hours2,701 new cases 54 COVID-19 deaths reported in 24 hours.… https://t.co/q1PJs9Wt5T","[]",0.136363636363636,0.454545454545455,0.125,0.229166666666667,"2701 new cases 54 COVID19 deaths reported in 24 hours2701 new cases 54 COVID19 deaths reported in 24 hours ","['covid19', 'covid19']",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5648,"Australia","Supports struggle of people in every country in their war against the takeover of their nation by THE NEW WORLD ORDER, that is, the super-rich & their banks.",654,679,1691,"False",2021-11-13,"The REAL PURPOSE of the COVID-19 EMERGENCY is to provide a smokescreen for the DEREGULATION OF OUR COUNTRY!

The EMERGENCY allows govt's to IGNORE ANY LAW THEY WISH!

THERE WILL BE NO  RULE OF LAW UNTIL THE EMERGENCY POWERS HAVE BEEN REMOVED!

#auspol 
#CovidVaccine https://t.co/ptABWB91R7","['auspol', 'CovidVaccine']",0.390625,0.3,0.136363636363636,0.454545454545455,"The REAL PURPOSE of the COVID19 EMERGENCY is to provide a smokescreen for the DEREGULATION OF OUR COUNTRY

The EMERGENCY allows govts to IGNORE ANY LAW THEY WISH

THERE WILL BE NO  RULE OF LAW UNTIL THE EMERGENCY POWERS HAVE BEEN REMOVED

auspol 
CovidVaccine ","['real', 'covid19', 'deregulation of', 'our', 'emergency', 'ignore', 'no', 'emergency', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,"Ann Arbor, Mi","Acute Care Surgeon @HFHSurgery. Former Critical Care Fellow @UmichSurgery. Former surgery resident at @BeaumontSurgery. Wife. Mom. Disney addict.",175,173,545,"False",2021-12-01,"COVID vaccine update 🦠💉
Dose 2 is living up to expectations. Almost exactly 12 hours after, chills and rigors, then… https://t.co/TkNOF6bDfZ","[]",0.25,0.25,0.15,0.425,"COVID vaccine update 
Dose 2 is living up to expectations Almost exactly 12 hours after chills and rigors then ","['covid', 'almost']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,"Longview, TX","Impeach Trump the traitor NOW! Sedition, insurrection, treason demands exile!",6302,4649,48818,"False",2021-12-01,"The COVID Vaccine Won’t Change My Life Much by @pcunix https://t.co/Rlt7CAWVmt #Covidー19 #Pandemic #CovidVaccine #Masks","['Covidー19', 'Pandemic', 'CovidVaccine', 'Masks']",0.2,0.2,0,0,"The COVID Vaccine Wont Change My Life Much by pcunix  Covid19 Pandemic CovidVaccine Masks","['covid vaccine wont', 'covid19 pandemic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,"Potomac, MD","Husband, father, geek and IT freak. CCNA, DC-VMUG Leader. Veeam Vanguard, Cisco Champion 2019/20/21, Tech Field Delegate, vExpert⭐️⭐️⭐️ Tweets=mine",599,1174,2159,"False",2021-11-11,"Mini-me's 5G reception improved! #CovidVaccine","['CovidVaccine']",0,0,0,0,"Minimes 5G reception improved CovidVaccine","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,"South east London","NHS South East London CCG is clinically led and responsible for planning, buying and monitoring most of the health services used by south east London residents",552,853,161,"True",2021-12-01,"The NHS will not ask you to apply for the #COVIDVaccine, and it is FREE of charge.

When it’s your turn to be vacci… https://t.co/KiQmzbeXeh","['COVIDVaccine']",0.4,0.8,0.35,0.525,"The NHS will not ask you to apply for the COVIDVaccine and it is FREE of charge

When its your turn to be vacci ","['nhs', 'covidvaccine', 'free']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,"","◸𝐃𝐢𝐩𝐥𝐨𝐦𝐚𝐭_𝐒𝐭𝐫𝐚𝐭𝐞𝐠𝐢𝐬𝐭◹ SocioPolitical Cohesion | Behavioural Science | International Security | Human Rights | Comms | Science&Innovation |🇪🇺",13,413,150,"False",2021-12-01,"#CovidVaccine studies by manufacturers show: Booster must be taken after 21 days (Pfizer-BioNTech), 28 days (Modern… https://t.co/VSh8zP0XyQ","['CovidVaccine']",0,0,0,0.05,"CovidVaccine studies by manufacturers show Booster must be taken after 21 days PfizerBioNTech 28 days Modern ","['covidvaccine', 'booster', 'pfizerbiontech', 'modern']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,"India","Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",14419970,15,2,"True",2021-12-01,"Watch | “These are safe vaccines, the side effects are negligible”: Dr VK Paul, member, NITI Aayog on #COVIDVaccine https://t.co/LMPQC6HC0g","['COVIDVaccine']",0.5,0.5,0,0,"Watch  These are safe vaccines the side effects are negligible Dr VK Paul member NITI Aayog on COVIDVaccine ","['paul', 'niti aayog', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,"Florida","Florida’s 12th Commissioner of Agriculture and Consumer Services. Working to keep Florida growing.",32659,1588,3955,"True",2021-12-01,"This is encouraging news — I've been calling for the State of Florida to take a more centralized leadership role in… https://t.co/SAfz3bigm6","[]",0.5,0.5,0,0,"This is encouraging news  Ive been calling for the State of Florida to take a more centralized leadership role in ","['florida']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,"New Jersey, USA","Corinthians 13:13 | probably watching #DestinationFear | proud Slytherin | Notre Dame | owner of @dfdancingto + @blackwhitepmore",1362,994,101143,"False",2021-11-15,"I got my #CovidVaccine booster shot today and my arm is ✨sore✨ https://t.co/BYPBEiFGyV","['CovidVaccine']",0,0,0.8,1,"I got my CovidVaccine booster shot today and my arm is sore ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,"Dallas, Texas","District Director for Texas State Rep. John Turner @TurnerForTX. Past staffer for @Mike_Rawlings @CityOfDallas. @UTAAlumni. Opinions & RTs are my own.",1148,4994,10886,"False",2021-11-11,"@rubin_allergy Here is my #MightyMora getting her #CovidVaccine. https://t.co/mTDQQzS6go","['MightyMora', 'CovidVaccine']",0,0,0.175,0.625,"rubinallergy Here is my MightyMora getting her CovidVaccine ","['mightymora']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,"","Ex-JW. Life Coach. Believer in dreams. Architect of my own reality. Recurring guest on the #Forwardcast. Mad cat woman.",741,137,2561,"False",2021-12-03,"As someone classed as vulnerable, Mr Cheshire had his COVID vaccine last week. 

Beyond grateful.

don’t agree with… https://t.co/jztCTTovgF","[]",-0.25,0.283333333333333,-0.0125,1,"As someone classed as vulnerable Mr Cheshire had his COVID vaccine last week 

Beyond grateful

dont agree with ","['cheshire', 'covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,"Detroit, MI","WhatUpDoe Traveling to MetroDetroit Give Your Muscles a Hand @ LooseMassageTherapyPlus:HIGHLY EFFECTIVE 18yr Exp IG @jmassage313 https://t.co/yQDUNueqSW",1384,602,896,"False",2021-11-19,"#RIP to ALL of the people who have died from #covidvaccineinjuries and prayers up for ALL of the people who have become debilitated from #covidvaccine severe adverse reactions.  Stand up for Your #HumanRights and Protect Your Life. Just #SayNotoCovidVaccine https://t.co/6oMhqArUr2","['RIP', 'covidvaccineinjuries', 'covidvaccine', 'HumanRights', 'SayNotoCovidVaccine']",0,0,0.6,0.8,"RIP to ALL of the people who have died from covidvaccineinjuries and prayers up for ALL of the people who have become debilitated from covidvaccine severe adverse reactions  Stand up for Your HumanRights and Protect Your Life Just SayNotoCovidVaccine ","['all', 'all', 'protect your life']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
