"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
70765,0.0488680439621221,"Las Vegas, NV","I’m like 5% sarcasm and 95% anxiety",4998,174,16806,"False",2020-03-09,"Today, I saw a tweet that really fucking bothered me about the #CovidVaccine . Now, the left are saying they won’t… https://t.co/rHx4eqLPiJ","['CovidVaccine']",-0.3,0.4,0,0,"Today I saw a tweet that really fucking bothered me about the CovidVaccine  Now the left are saying they wont ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71515,0.115400508465139,"","Mother, Wife, Daughter, Sister, Caregiver, Resistered Voter, I BLOCK TRUMPERS  #BLM #VOTEBYMAIL #2020CENSUS #BECOUNTED #VoteBlue2020 #postcardstovoters",563,1588,45652,"False",2020-03-09,"@santiagomayer_ What the FDA is doing is NOT NORMAL anyone in biotech or who has ever worked getting drugs approved… https://t.co/ClwLzAwqvD","[]",-0.075,0.65,0,0,"santiagomayer What the FDA is doing is NOT NORMAL anyone in biotech or who has ever worked getting drugs approved ","['fda', 'not']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72524,0.0364786847405879,"","Private Investor, trader, analyst, researcher | Investing in Optimism | Be in to win!",1451,99,11662,"False",2020-03-11,"Morning! 5 with Fitz

➡️UW makes 10X more powerful #CovidVaccine 
➡️ $AAPL new ARM chip Macs $INTC 😱
➡️ $NKE - I ha… https://t.co/ICLZmacWjP","['CovidVaccine']",0.312121212121212,0.651515151515151,0.5,0.3875,"Morning 5 with Fitz

UW makes 10X more powerful CovidVaccine 
 AAPL new ARM chip Macs INTC 
 NKE  I ha ","['fitz uw', 'covidvaccine', 'arm', 'macs', 'intc']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73910,0.177638035318837,"Hong Kong","Asia Cargo News is the only newspaper for people directly managing the logistics and cargo supply chains in the Asia Pacific region.",52,267,22,"False",2020-03-11,"Integrators turn on the heat in pharma - Asia Cargo News https://t.co/4oQIyA6lO9 #COVID19 #CovidVaccine #pharma… https://t.co/tSeVARE7sM","['COVID19', 'CovidVaccine', 'pharma']",0,0,0.05,0.7,"Integrators turn on the heat in pharma  Asia Cargo News  COVID19 CovidVaccine pharma ","['asia']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75591,0.0521610635482857,"","Music & Information Junkie. 50 State Traveler. Webmaster. #IAmAntifascist. INFP. Not a safe space for Trump loyalists. #BLM #LGM #FBR #RWU #NYSTough #NastyWoman",14436,15811,12026,"False",2020-03-09,"The push to have a #CovidVaccine by November 1 isn't motivated by a desire to help the American people. It's to hel… https://t.co/Q7ONYcWwpS","['CovidVaccine']",0,0,-0.25,0.5,"The push to have a CovidVaccine by November 1 isnt motivated by a desire to help the American people Its to hel ","['american']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78248,0.0288130670578652,"New York, USA","Mother, Environmentalist, Awoken Lightworker, pro-safety, pro-science, pro-informed consent, ex-vaxxer pro-religion!",364,224,3886,"False",2020-03-11,"vaccine will not prevent transmission only lesser symptoms. No thanks! Especially when the symptoms are nothing for… https://t.co/TQ1PjXKLga","[]",-0.03125,0.675,0,0,"vaccine will not prevent transmission only lesser symptoms No thanks Especially when the symptoms are nothing for ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80585,0.0152281738944486,"Boston, MA","Powerful ideas for a healthier world.",366230,2647,13335,"True",2020-03-11,"""""Having that [vaccine] distribution process be as apolitical as possible, as free from being governed by favor as m… https://t.co/HX9wSoLCOi","[]",0.2,0.9,0.3,1,"Having that vaccine distribution process be as apolitical as possible as free from being governed by favor as m ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80843,0.0824622664316851,"peak district uk","All about MCFC, a bit of politics, curry and the great outdoors. ST - East Stand L1. Irish citizen. In Europe I stand. Or sit, whatever.",2120,1826,5178,"False",2020-03-11,"Without an anti lobby, the world wouldn't know if a vaccine really worked. 
Go anti lobby
#CovidVaccine #Antilockdown","['CovidVaccine', 'Antilockdown']",0.2,0.2,0.4,0.375,"Without an anti lobby the world wouldnt know if a vaccine really worked 
Go anti lobby
CovidVaccine Antilockdown","['covidvaccine antilockdown']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82635,0.135082895276235,"#Chicago, #New England, 19x19","I’m the “bad cholesterol” your doctor warned you about. 

🏈⚾️🥏🍺🍎🦞 🏒 🥅 📸 #BruinsNHL #RedSox #Patriots #PlaneSpotting",261,1724,7915,"False",2020-03-09,"@LizAnnSonders @YouGov @YahooNews @FT I’m not in a high risk group &amp; thus would not take a #CovidVaccine 

🦠 💉","['CovidVaccine']",0.16,0.54,-0.7,0.666666666666667,"LizAnnSonders YouGov YahooNews FT Im not in a high risk group amp thus would not take a CovidVaccine 

 ","['yougov']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83273,0.0252920526185031,"","God is my Father. Positive use of Social Media. Have been in communication with God since 2012. You are owed what is expected of you. - Nietzsche",439,31,3597,"False",2020-03-11,"This government care is - contingent upon the world accepting the vaccine - if you refuse the vaccine - you will be… https://t.co/ec25fqQ7Yp","[]",-0.1,0.6,0.0535353535353535,0.337373737373737,"This government care is  contingent upon the world accepting the vaccine  if you refuse the vaccine  you will be ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83992,3.08932470987946e-09,"Mumbai, India","Our independent research, ratings, and tools are helping people across the investing ecosystem write their own financial futures.",8497,89,690,"False",2020-03-11,"“People are overhyping the #COVIDvaccine. Unfortunately, we are in a political cycle and we are talking in metaphor… https://t.co/wPrPjNQGHS","['COVIDvaccine']",-0.25,0.55,0.2,0.375,"People are overhyping the COVIDvaccine Unfortunately we are in a political cycle and we are talking in metaphor ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84364,0.0643895363754847,"Washington, USA","MIT alum. UofA Med School. Progressive. FYI: If you think that my Twitter handle is completely disgusting, just know that I couldn’t agree more!",244,428,9786,"False",2020-03-09,"I’ve worked in pharma for over 30 years and I don’t think anyone is going to be eager to inoculate themselves or th… https://t.co/lPEU5LonBw","[]",0,0,-0.1875,0.75,"Ive worked in pharma for over 30 years and I dont think anyone is going to be eager to inoculate themselves or th ","['ive']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84896,0.0336212691055062,"New York, NY","★ Marketing communications pro living happily ever after in Gotham ❈ Is life just a cocktail party or simply a gene pool w/out a lifeguard? ★",9794,5381,200067,"False",2020-03-09,"@tribelaw @McKesson better issue a statement on this ASAP -- 

There's NO WAY for states to make """"distribution plan… https://t.co/lE07FUk6Sy","[]",0.5,0.5,0.4,0.678571428571429,"tribelaw McKesson better issue a statement on this ASAP  

Theres NO WAY for states to make distribution plan ","['mckesson', 'asap', 'no']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86882,4.80570510893279e-09,"Ottawa","Award-winning reporter | Eye on Canada's politics for @business | Ex @POLITICOEurope & @dwnews | @IWMF fellow | Views mine | Write me: kbolongaro@bloomberg.net",2671,499,9915,"True",2020-03-09,"Drugmakers made big promises for a quick turnaround on #Covid19 vaccines. The moment of truth for the front-runners… https://t.co/4FOo9c77rY","['Covid19']",0.166666666666667,0.3,0,0,"Drugmakers made big promises for a quick turnaround on Covid19 vaccines The moment of truth for the frontrunners ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90053,0.0500361506594013,"","",34,16,88,"False",2020-03-11,"Are you looking for a Logo Design for your brand?
You are in the right place, our Designart99 Team would love to wo… https://t.co/XoKghVlE0y","[]",0.392857142857143,0.567857142857143,0,0,"Are you looking for a Logo Design for your brand
You are in the right place our Designart99 Team would love to wo ","['logo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90154,0.065527523698224,"Venice, Los Angeles","Mason & Ireland on ESPN Radio. Lakers. Rams. Dodgers. Trojans. Host of the #CulturePop podcast. Father to 2 dogs --- Sophie & Fredo.",57076,843,4583,"True",2020-03-09,"When do we get a COVID19 vaccine?

Famed epidemiologist Dr. Anne Rimoin (@arimoin) explains the steps to a vaccine… https://t.co/lJ5VgmqiOY","[]",0,0,0,0,"When do we get a COVID19 vaccine

Famed epidemiologist Dr Anne Rimoin arimoin explains the steps to a vaccine ","['covid19', 'famed', 'anne rimoin']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91591,0.0934169313750042,"Lehi, UT","🚫NO DMs! From Alameda, CA, Liberal in Red UT, Feminist, 2 X Cancer Survivor! Bulldog mom. #RESIST #DefeatTrump. #WearAMask!",4029,4006,214122,"False",2020-03-09,"I just watched the #NIH Director say “NO” when asked if he would take the new #CovidVaccine when it’s ready. He sai… https://t.co/1uN66U9MA2","['NIH', 'CovidVaccine']",0.168181818181818,0.477272727272727,0,0,"I just watched the NIH Director say NO when asked if he would take the new CovidVaccine when its ready He sai ","['nih', 'no']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91752,0.00882545486812851,"USA","Happy Life",619,579,7127,"False",2020-03-09,"#US Opts out of @WHO-linked global #CovidVaccine effort due to ⁦@DrTedros⁩ incompetence and corruption with the… https://t.co/Eb2dXvG1E9","['US', 'CovidVaccine']",-0.0625,0.1875,0.8,1,"US Opts out of WHOlinked global CovidVaccine effort due to DrTedros incompetence and corruption with the ","['us', 'wholinked', 'covidvaccine', 'drtedros']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92387,0.0221072329181654,"Chennai, India","English language newspaper by the Daily Thanthi Group",6351,422,146,"True",2020-03-09,"However, #WhiteHouse spokesman Judd Deere said that the #USA will not participate because of the involvement of… https://t.co/jLlHr5Qk69","['WhiteHouse', 'USA']",0,0,0,0,"However WhiteHouse spokesman Judd Deere said that the USA will not participate because of the involvement of ","['whitehouse', 'judd deere', 'usa']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94814,0.0992329935603503,"Winnipeg","ColbyCramden trying on a new handle. I hurl things out there – sometimes the fuse is lit, other times it's, well, you get the picture. Check my media tab.",150,650,4099,"False",2020-03-11,"@DFLamont #PallisterEugenics wants a #QuickFix like a #CovidVaccine cuz he's a #Libertarian with a #MoneyHoarding a… https://t.co/1rWh17A2GY","['PallisterEugenics', 'QuickFix', 'CovidVaccine', 'Libertarian', 'MoneyHoarding']",0.2,0.1,0.0056818181818181,0.414772727272727,"DFLamont PallisterEugenics wants a QuickFix like a CovidVaccine cuz hes a Libertarian with a MoneyHoarding a ","['dflamont', 'pallistereugenics', 'quickfix', 'covidvaccine', 'libertarian']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97012,0.0453495851295867,"OH USA","Wife. Mom. #CPP hoping for a better tomorrow. Obsessed with dogs and coffee. Usually dreaming of a little island in the Mexican Caribbean 🏝",119,640,37839,"False",2020-03-09,"This is an important read &amp; shows why a #CovidVaccine should not be politicized. It's no coincidence that there's t… https://t.co/Pi3Dq706Fo","['CovidVaccine']",0.4,1,-0.0875,0.45,"This is an important read amp shows why a CovidVaccine should not be politicized Its no coincidence that theres t ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99113,0.123975306212206,"","Seems reasonable...wait...hold up, WTF did he just say?",12,17,78,"False",2020-03-11,"Where is the vaccine?@realDonaldTrump 

#CovidVaccine #ElectionDay #Election2020 #ElectionNight","['CovidVaccine', 'ElectionDay', 'Election2020', 'ElectionNight']",0,0,-0.5,1,"Where is the vaccinerealDonaldTrump 

CovidVaccine ElectionDay Election2020 ElectionNight","['vaccinerealdonaldtrump', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99190,3.45369804936442e-09,"Noida","DNP India, News website is part of the Radon Films and Entertainment Pvt. Ltd.",16,10,0,"False",2020-03-09,"Trump administration urges US Sates to be ready by November 1 to distribute covid-19 vaccine… https://t.co/25ljL5HZqf","[]",0.2,0.5,0,0,"Trump administration urges US Sates to be ready by November 1 to distribute covid19 vaccine ","['trump', 'us sates']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99383,2.59359008488691e-09,"United Kingdom","Vicky..Mum of child who was injured by hpv vax. Seeking a safety review on this vaccine. My kids are fully vaccinated! Not anti-vax",581,119,3489,"False",2020-03-09,"https://t.co/8AWhGQNt6h. Call me cynical but this just happens to be Bill Gates company #covidvaccine #vaccine #BillGatesEvil","['covidvaccine', 'vaccine', 'BillGatesEvil']",-0.6,1,0,0," Call me cynical but this just happens to be Bill Gates company covidvaccine vaccine BillGatesEvil","['bill gates', 'billgatesevil']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
